visit_id,cce_type,available,functional
KD-109-R5,Ice Packs,No,
KD-109-R6,Solar Refrigerators and Freezers,No,
KD-109-R6,Refrigerators,No,
KD-109-R6,Temperature Monitoring Devices,No,
KD-109-R6,Cold Boxes (6L),No,
KD-109-R6,GioStyle (4L),No,
KD-109-R6,Rush (3L),No,
KD-109-R6,Ice Packs,No,
KD-110-R1,Solar Refrigerators and Freezers,No,
KD-110-R1,Refrigerators,Yes,Yes
KD-110-R1,Temperature Monitoring Devices,Yes,Yes
KD-110-R1,Cold Boxes (6L),Yes,Yes
KD-110-R1,GioStyle (4L),Yes,No
KD-110-R1,Rush (3L),No,
KD-110-R1,Ice Packs,Yes,Yes
KD-110-R2,Solar Refrigerators and Freezers,No,
KD-110-R2,Refrigerators,Yes,Yes
KD-110-R2,Temperature Monitoring Devices,Yes,Yes
KD-110-R2,Cold Boxes (6L),Yes,Yes
KD-110-R2,GioStyle (4L),Yes,Yes
KD-110-R2,Rush (3L),No,
KD-110-R2,Ice Packs,Yes,Yes
KD-110-R3,Solar Refrigerators and Freezers,No,
KD-110-R3,Refrigerators,Yes,Yes
KD-110-R3,Temperature Monitoring Devices,Yes,Yes
KD-110-R3,Cold Boxes (6L),Yes,Yes
KD-110-R3,GioStyle (4L),Yes,Yes
KD-110-R3,Rush (3L),No,
KD-110-R3,Ice Packs,Yes,Yes
KD-110-R4,Solar Refrigerators and Freezers,No,
KD-110-R4,Refrigerators,Yes,Yes
KD-110-R4,Temperature Monitoring Devices,Yes,Yes
KD-110-R4,Cold Boxes (6L),Yes,Yes
KD-110-R4,GioStyle (4L),Yes,Yes
KD-110-R4,Rush (3L),No,
KD-110-R4,Ice Packs,Yes,Yes
KD-110-R5,Solar Refrigerators and Freezers,No,
KD-110-R5,Refrigerators,Yes,Yes
KD-110-R5,Temperature Monitoring Devices,Yes,Yes
KD-110-R5,Cold Boxes (6L),Yes,Yes
KD-110-R5,GioStyle (4L),Yes,Yes
KD-110-R5,Rush (3L),No,
KD-110-R5,Ice Packs,Yes,Yes
KD-110-R6,Solar Refrigerators and Freezers,No,
KD-110-R6,Refrigerators,Yes,Yes
KD-110-R6,Temperature Monitoring Devices,Yes,Yes
KD-110-R6,Cold Boxes (6L),Yes,Yes
KD-110-R6,GioStyle (4L),Yes,Yes
KD-110-R6,Rush (3L),No,
KD-110-R6,Ice Packs,Yes,Yes
KD-111-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-111-R1,Refrigerators,No,
KD-111-R1,Temperature Monitoring Devices,Yes,No
KD-111-R1,Cold Boxes (6L),Yes,No
KD-111-R1,GioStyle (4L),Yes,Yes
KD-111-R1,Rush (3L),No,
KD-111-R1,Ice Packs,No,
KD-111-R2,Solar Refrigerators and Freezers,Yes,No
KD-111-R2,Refrigerators,No,
KD-111-R2,Temperature Monitoring Devices,Yes,No
KD-111-R2,Cold Boxes (6L),Yes,Yes
KD-111-R2,GioStyle (4L),Yes,Yes
KD-111-R2,Rush (3L),No,
KD-111-R2,Ice Packs,No,
KD-111-R3,Solar Refrigerators and Freezers,Yes,Yes
KD-111-R3,Refrigerators,No,
KD-111-R3,Temperature Monitoring Devices,Yes,Yes
KD-111-R3,Cold Boxes (6L),Yes,No
KD-111-R3,GioStyle (4L),Yes,Yes
KD-111-R3,Rush (3L),No,
KD-111-R3,Ice Packs,No,
KD-111-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-111-R4,Refrigerators,No,
KD-111-R4,Temperature Monitoring Devices,Yes,Yes
KD-111-R4,Cold Boxes (6L),Yes,No
KD-111-R4,GioStyle (4L),Yes,Yes
KD-111-R4,Rush (3L),No,
KD-111-R4,Ice Packs,No,
KD-111-R5,Solar Refrigerators and Freezers,Yes,No
KD-111-R5,Refrigerators,No,
KD-111-R5,Temperature Monitoring Devices,Yes,Yes
KD-111-R5,Cold Boxes (6L),Yes,Yes
KD-111-R5,GioStyle (4L),Yes,Yes
KD-111-R5,Rush (3L),No,
KD-111-R5,Ice Packs,No,
KD-111-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-111-R6,Refrigerators,No,
KD-111-R6,Temperature Monitoring Devices,Yes,Yes
KD-111-R6,Cold Boxes (6L),Yes,No
KD-111-R6,GioStyle (4L),Yes,No
KD-111-R6,Rush (3L),No,
KD-111-R6,Ice Packs,No,
KD-112-R1,Solar Refrigerators and Freezers,No,
KD-112-R1,Refrigerators,No,
KD-112-R1,Temperature Monitoring Devices,No,
KD-112-R1,Cold Boxes (6L),No,
KD-112-R1,GioStyle (4L),No,
KD-112-R1,Rush (3L),No,
KD-112-R1,Ice Packs,No,
KD-112-R2,Solar Refrigerators and Freezers,No,
KD-112-R2,Refrigerators,No,
KD-112-R2,Temperature Monitoring Devices,No,
KD-112-R2,Cold Boxes (6L),No,
KD-112-R2,GioStyle (4L),No,
KD-112-R2,Rush (3L),No,
KD-112-R2,Ice Packs,No,
KD-112-R3,Solar Refrigerators and Freezers,No,
KD-112-R3,Refrigerators,No,
KD-112-R3,Temperature Monitoring Devices,No,
KD-112-R3,Cold Boxes (6L),No,
KD-112-R3,GioStyle (4L),No,
KD-112-R3,Rush (3L),No,
KD-112-R3,Ice Packs,No,
KD-112-R4,Solar Refrigerators and Freezers,No,
KD-112-R4,Refrigerators,No,
KD-112-R4,Temperature Monitoring Devices,No,
KD-112-R4,Cold Boxes (6L),No,
KD-112-R4,GioStyle (4L),No,
KD-112-R4,Rush (3L),No,
KD-112-R4,Ice Packs,No,
KD-112-R5,Solar Refrigerators and Freezers,No,
KD-112-R5,Refrigerators,No,
KD-112-R5,Temperature Monitoring Devices,No,
KD-112-R5,Cold Boxes (6L),No,
KD-112-R5,GioStyle (4L),No,
KD-112-R5,Rush (3L),No,
KD-112-R5,Ice Packs,No,
KD-112-R6,Solar Refrigerators and Freezers,No,
KD-112-R6,Refrigerators,No,
KD-112-R6,Temperature Monitoring Devices,No,
KD-112-R6,Cold Boxes (6L),No,
KD-112-R6,GioStyle (4L),No,
KD-112-R6,Rush (3L),No,
KD-112-R6,Ice Packs,No,
KD-113-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-113-R1,Refrigerators,No,
KD-113-R1,Temperature Monitoring Devices,No,
KD-113-R1,Cold Boxes (6L),Yes,Yes
KD-113-R1,GioStyle (4L),No,
KD-113-R1,Rush (3L),No,
KD-113-R1,Ice Packs,Yes,Yes
KD-113-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-113-R2,Refrigerators,No,
KD-113-R2,Temperature Monitoring Devices,No,
KD-113-R2,Cold Boxes (6L),Yes,No
KD-113-R2,GioStyle (4L),No,
KD-113-R2,Rush (3L),No,
KD-113-R2,Ice Packs,Yes,No
KD-113-R3,Solar Refrigerators and Freezers,Yes,Yes
KD-113-R3,Refrigerators,No,
KD-113-R3,Temperature Monitoring Devices,No,
KD-113-R3,Cold Boxes (6L),Yes,Yes
KD-113-R3,GioStyle (4L),No,
KD-113-R3,Rush (3L),No,
KD-113-R3,Ice Packs,Yes,No
KD-113-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-113-R4,Refrigerators,No,
KD-113-R4,Temperature Monitoring Devices,No,
KD-113-R4,Cold Boxes (6L),Yes,Yes
KD-113-R4,GioStyle (4L),No,
KD-113-R4,Rush (3L),No,
KD-113-R4,Ice Packs,Yes,Yes
KD-113-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-113-R5,Refrigerators,No,
KD-113-R5,Temperature Monitoring Devices,No,
KD-113-R5,Cold Boxes (6L),Yes,Yes
KD-113-R5,GioStyle (4L),No,
KD-113-R5,Rush (3L),No,
KD-113-R5,Ice Packs,Yes,Yes
KD-113-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-113-R6,Refrigerators,No,
KD-113-R6,Temperature Monitoring Devices,No,
KD-113-R6,Cold Boxes (6L),Yes,Yes
KD-113-R6,GioStyle (4L),No,
KD-113-R6,Rush (3L),No,
KD-113-R6,Ice Packs,Yes,Yes
KD-114-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-114-R1,Refrigerators,Yes,Yes
KD-114-R1,Temperature Monitoring Devices,Yes,Yes
KD-114-R1,Cold Boxes (6L),Yes,No
KD-114-R1,GioStyle (4L),Yes,Yes
KD-114-R1,Rush (3L),No,
KD-114-R1,Ice Packs,Yes,Yes
KD-114-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-114-R2,Refrigerators,Yes,Yes
KD-114-R2,Temperature Monitoring Devices,Yes,Yes
KD-114-R2,Cold Boxes (6L),Yes,Yes
KD-114-R2,GioStyle (4L),Yes,Yes
KD-114-R2,Rush (3L),No,
KD-114-R2,Ice Packs,Yes,Yes
KD-114-R3,Solar Refrigerators and Freezers,Yes,Yes
KD-114-R3,Refrigerators,Yes,Yes
KD-114-R3,Temperature Monitoring Devices,Yes,Yes
KD-114-R3,Cold Boxes (6L),Yes,Yes
KD-114-R3,GioStyle (4L),Yes,Yes
KD-114-R3,Rush (3L),No,
KD-114-R3,Ice Packs,Yes,Yes
KD-114-R4,Solar Refrigerators and Freezers,Yes,No
KD-114-R4,Refrigerators,Yes,No
KD-114-R4,Temperature Monitoring Devices,Yes,Yes
KD-114-R4,Cold Boxes (6L),Yes,Yes
KD-114-R4,GioStyle (4L),Yes,Yes
KD-114-R4,Rush (3L),No,
KD-114-R4,Ice Packs,Yes,No
KD-114-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-114-R5,Refrigerators,Yes,No
KD-114-R5,Temperature Monitoring Devices,Yes,Yes
KD-114-R5,Cold Boxes (6L),Yes,Yes
KD-114-R5,GioStyle (4L),Yes,Yes
KD-114-R5,Rush (3L),No,
KD-114-R5,Ice Packs,Yes,Yes
KD-114-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-114-R6,Refrigerators,Yes,Yes
KD-114-R6,Temperature Monitoring Devices,Yes,No
KD-114-R6,Cold Boxes (6L),Yes,Yes
KD-114-R6,GioStyle (4L),Yes,Yes
KD-114-R6,Rush (3L),No,
KD-114-R6,Ice Packs,Yes,Yes
KD-115-R1,Solar Refrigerators and Freezers,No,
KD-115-R1,Refrigerators,No,
KD-115-R1,Temperature Monitoring Devices,No,
KD-115-R1,Cold Boxes (6L),Yes,Yes
KD-115-R1,GioStyle (4L),Yes,No
KD-115-R1,Rush (3L),Yes,Yes
KD-115-R1,Ice Packs,Yes,Yes
KD-115-R2,Solar Refrigerators and Freezers,No,
KD-115-R2,Refrigerators,No,
KD-115-R2,Temperature Monitoring Devices,No,
KD-115-R2,Cold Boxes (6L),Yes,No
KD-115-R2,GioStyle (4L),Yes,Yes
KD-115-R2,Rush (3L),Yes,No
KD-115-R2,Ice Packs,Yes,Yes
KD-115-R3,Solar Refrigerators and Freezers,No,
KD-115-R3,Refrigerators,No,
KD-115-R3,Temperature Monitoring Devices,No,
KD-115-R3,Cold Boxes (6L),Yes,No
KD-115-R3,GioStyle (4L),Yes,No
KD-115-R3,Rush (3L),Yes,Yes
KD-115-R3,Ice Packs,Yes,Yes
KD-115-R4,Solar Refrigerators and Freezers,No,
KD-115-R4,Refrigerators,No,
KD-115-R4,Temperature Monitoring Devices,No,
KD-115-R4,Cold Boxes (6L),Yes,Yes
KD-115-R4,GioStyle (4L),Yes,Yes
KD-115-R4,Rush (3L),Yes,Yes
KD-115-R4,Ice Packs,Yes,No
KD-115-R5,Solar Refrigerators and Freezers,No,
KD-115-R5,Refrigerators,No,
KD-115-R5,Temperature Monitoring Devices,No,
KD-115-R5,Cold Boxes (6L),Yes,Yes
KD-115-R5,GioStyle (4L),Yes,Yes
KD-115-R5,Rush (3L),Yes,Yes
KD-115-R5,Ice Packs,Yes,Yes
KD-115-R6,Solar Refrigerators and Freezers,No,
KD-115-R6,Refrigerators,No,
KD-115-R6,Temperature Monitoring Devices,No,
KD-115-R6,Cold Boxes (6L),Yes,No
KD-115-R6,GioStyle (4L),Yes,Yes
KD-115-R6,Rush (3L),Yes,No
KD-115-R6,Ice Packs,Yes,Yes
KD-116-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-116-R1,Refrigerators,No,
KD-116-R1,Temperature Monitoring Devices,Yes,Yes
KD-116-R1,Cold Boxes (6L),Yes,Yes
KD-116-R1,GioStyle (4L),Yes,Yes
KD-116-R1,Rush (3L),No,
KD-116-R1,Ice Packs,Yes,Yes
KD-116-R2,Solar Refrigerators and Freezers,Yes,No
KD-116-R2,Refrigerators,No,
KD-116-R2,Temperature Monitoring Devices,Yes,Yes
KD-116-R2,Cold Boxes (6L),Yes,Yes
KD-116-R2,GioStyle (4L),Yes,Yes
KD-116-R2,Rush (3L),No,
KD-116-R2,Ice Packs,Yes,Yes
KD-116-R3,Solar Refrigerators and Freezers,Yes,No
KD-116-R3,Refrigerators,No,
KD-116-R3,Temperature Monitoring Devices,Yes,Yes
KD-116-R3,Cold Boxes (6L),Yes,Yes
KD-116-R3,GioStyle (4L),Yes,Yes
KD-116-R3,Rush (3L),No,
KD-116-R3,Ice Packs,Yes,Yes
KD-116-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-116-R4,Refrigerators,No,
KD-116-R4,Temperature Monitoring Devices,Yes,No
KD-116-R4,Cold Boxes (6L),Yes,No
KD-116-R4,GioStyle (4L),Yes,No
KD-116-R4,Rush (3L),No,
KD-116-R4,Ice Packs,Yes,Yes
KD-116-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-116-R5,Refrigerators,No,
KD-116-R5,Temperature Monitoring Devices,Yes,Yes
KD-116-R5,Cold Boxes (6L),Yes,No
KD-116-R5,GioStyle (4L),Yes,Yes
KD-116-R5,Rush (3L),No,
KD-116-R5,Ice Packs,Yes,Yes
KD-116-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-116-R6,Refrigerators,No,
KD-116-R6,Temperature Monitoring Devices,Yes,Yes
KD-116-R6,Cold Boxes (6L),Yes,Yes
KD-116-R6,GioStyle (4L),Yes,No
KD-116-R6,Rush (3L),No,
KD-116-R6,Ice Packs,Yes,No
KD-117-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-117-R1,Refrigerators,No,
KD-117-R1,Temperature Monitoring Devices,Yes,Yes
KD-117-R1,Cold Boxes (6L),No,
KD-117-R1,GioStyle (4L),Yes,Yes
KD-117-R1,Rush (3L),Yes,Yes
KD-117-R1,Ice Packs,Yes,Yes
KD-117-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-117-R2,Refrigerators,No,
KD-117-R2,Temperature Monitoring Devices,Yes,Yes
KD-117-R2,Cold Boxes (6L),No,
KD-117-R2,GioStyle (4L),Yes,No
KD-117-R2,Rush (3L),Yes,No
KD-117-R2,Ice Packs,Yes,Yes
KD-117-R3,Solar Refrigerators and Freezers,Yes,Yes
KD-117-R3,Refrigerators,No,
KD-117-R3,Temperature Monitoring Devices,Yes,Yes
KD-117-R3,Cold Boxes (6L),No,
KD-117-R3,GioStyle (4L),Yes,Yes
KD-117-R3,Rush (3L),Yes,Yes
KD-117-R3,Ice Packs,Yes,No
KD-117-R4,Solar Refrigerators and Freezers,Yes,No
KD-117-R4,Refrigerators,No,
KD-117-R4,Temperature Monitoring Devices,Yes,No
KD-117-R4,Cold Boxes (6L),No,
KD-117-R4,GioStyle (4L),Yes,Yes
KD-117-R4,Rush (3L),Yes,Yes
KD-117-R4,Ice Packs,Yes,Yes
KD-117-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-117-R5,Refrigerators,No,
KD-117-R5,Temperature Monitoring Devices,Yes,No
KD-117-R5,Cold Boxes (6L),No,
KD-117-R5,GioStyle (4L),Yes,No
KD-117-R5,Rush (3L),Yes,No
KD-117-R5,Ice Packs,Yes,Yes
KD-117-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-117-R6,Refrigerators,No,
KD-117-R6,Temperature Monitoring Devices,Yes,Yes
KD-117-R6,Cold Boxes (6L),No,
KD-117-R6,GioStyle (4L),Yes,Yes
KD-117-R6,Rush (3L),Yes,No
KD-117-R6,Ice Packs,Yes,Yes
KD-118-R1,Solar Refrigerators and Freezers,No,
KD-118-R1,Refrigerators,No,
KD-118-R1,Temperature Monitoring Devices,No,
KD-118-R1,Cold Boxes (6L),No,
KD-118-R1,GioStyle (4L),No,
KD-118-R1,Rush (3L),No,
KD-118-R1,Ice Packs,No,
KD-118-R2,Solar Refrigerators and Freezers,No,
KD-118-R2,Refrigerators,No,
KD-118-R2,Temperature Monitoring Devices,No,
KD-118-R2,Cold Boxes (6L),No,
KD-118-R2,GioStyle (4L),No,
KD-118-R2,Rush (3L),No,
KD-118-R2,Ice Packs,No,
KD-118-R3,Solar Refrigerators and Freezers,No,
KD-118-R3,Refrigerators,No,
KD-118-R3,Temperature Monitoring Devices,No,
KD-118-R3,Cold Boxes (6L),No,
KD-118-R3,GioStyle (4L),No,
KD-118-R3,Rush (3L),No,
KD-118-R3,Ice Packs,No,
KD-118-R4,Solar Refrigerators and Freezers,No,
KD-118-R4,Refrigerators,No,
KD-118-R4,Temperature Monitoring Devices,No,
KD-118-R4,Cold Boxes (6L),No,
KD-118-R4,GioStyle (4L),No,
KD-118-R4,Rush (3L),No,
KD-118-R4,Ice Packs,No,
KD-118-R5,Solar Refrigerators and Freezers,No,
KD-118-R5,Refrigerators,No,
KD-118-R5,Temperature Monitoring Devices,No,
KD-118-R5,Cold Boxes (6L),No,
KD-118-R5,GioStyle (4L),No,
KD-118-R5,Rush (3L),No,
KD-118-R5,Ice Packs,No,
KD-118-R6,Solar Refrigerators and Freezers,No,
KD-118-R6,Refrigerators,No,
KD-118-R6,Temperature Monitoring Devices,No,
KD-118-R6,Cold Boxes (6L),No,
KD-118-R6,GioStyle (4L),No,
KD-118-R6,Rush (3L),No,
KD-118-R6,Ice Packs,No,
KD-119-R1,Solar Refrigerators and Freezers,No,
KD-119-R1,Refrigerators,No,
KD-119-R1,Temperature Monitoring Devices,Yes,No
KD-119-R1,Cold Boxes (6L),No,
KD-119-R1,GioStyle (4L),Yes,No
KD-119-R1,Rush (3L),No,
KD-119-R1,Ice Packs,Yes,Yes
KD-119-R2,Solar Refrigerators and Freezers,No,
KD-119-R2,Refrigerators,No,
KD-119-R2,Temperature Monitoring Devices,Yes,Yes
KD-119-R2,Cold Boxes (6L),No,
KD-119-R2,GioStyle (4L),Yes,Yes
KD-119-R2,Rush (3L),No,
KD-119-R2,Ice Packs,Yes,Yes
KD-119-R3,Solar Refrigerators and Freezers,No,
KD-119-R3,Refrigerators,No,
KD-119-R3,Temperature Monitoring Devices,Yes,Yes
KD-119-R3,Cold Boxes (6L),No,
KD-119-R3,GioStyle (4L),Yes,No
KD-119-R3,Rush (3L),No,
KD-119-R3,Ice Packs,Yes,Yes
KD-119-R4,Solar Refrigerators and Freezers,No,
KD-119-R4,Refrigerators,No,
KD-119-R4,Temperature Monitoring Devices,Yes,No
KD-119-R4,Cold Boxes (6L),No,
KD-119-R4,GioStyle (4L),Yes,Yes
KD-119-R4,Rush (3L),No,
KD-119-R4,Ice Packs,Yes,Yes
KD-119-R5,Solar Refrigerators and Freezers,No,
KD-119-R5,Refrigerators,No,
KD-119-R5,Temperature Monitoring Devices,Yes,Yes
KD-119-R5,Cold Boxes (6L),No,
KD-119-R5,GioStyle (4L),Yes,Yes
KD-119-R5,Rush (3L),No,
KD-119-R5,Ice Packs,Yes,No
KD-119-R6,Solar Refrigerators and Freezers,No,
KD-119-R6,Refrigerators,No,
KD-119-R6,Temperature Monitoring Devices,Yes,Yes
KD-119-R6,Cold Boxes (6L),No,
KD-119-R6,GioStyle (4L),Yes,Yes
KD-119-R6,Rush (3L),No,
KD-119-R6,Ice Packs,Yes,Yes
KD-120-R1,Solar Refrigerators and Freezers,No,
KD-120-R1,Refrigerators,Yes,Yes
KD-120-R1,Temperature Monitoring Devices,Yes,No
KD-120-R1,Cold Boxes (6L),Yes,Yes
KD-120-R1,GioStyle (4L),Yes,Yes
KD-120-R1,Rush (3L),Yes,No
KD-120-R1,Ice Packs,Yes,No
KD-120-R2,Solar Refrigerators and Freezers,No,
KD-120-R2,Refrigerators,Yes,No
KD-120-R2,Temperature Monitoring Devices,Yes,Yes
KD-120-R2,Cold Boxes (6L),Yes,Yes
KD-120-R2,GioStyle (4L),Yes,Yes
KD-120-R2,Rush (3L),Yes,No
KD-120-R2,Ice Packs,Yes,Yes
KD-120-R3,Solar Refrigerators and Freezers,No,
KD-120-R3,Refrigerators,Yes,Yes
KD-120-R3,Temperature Monitoring Devices,Yes,Yes
KD-120-R3,Cold Boxes (6L),Yes,Yes
KD-120-R3,GioStyle (4L),Yes,Yes
KD-120-R3,Rush (3L),Yes,Yes
KD-120-R3,Ice Packs,Yes,Yes
KD-120-R4,Solar Refrigerators and Freezers,No,
KD-120-R4,Refrigerators,Yes,Yes
KD-120-R4,Temperature Monitoring Devices,Yes,Yes
KD-120-R4,Cold Boxes (6L),Yes,Yes
KD-120-R4,GioStyle (4L),Yes,Yes
KD-120-R4,Rush (3L),Yes,Yes
KD-120-R4,Ice Packs,Yes,Yes
KD-120-R5,Solar Refrigerators and Freezers,No,
KD-120-R5,Refrigerators,Yes,Yes
KD-120-R5,Temperature Monitoring Devices,Yes,Yes
KD-120-R5,Cold Boxes (6L),Yes,Yes
KD-120-R5,GioStyle (4L),Yes,Yes
KD-120-R5,Rush (3L),Yes,Yes
KD-120-R5,Ice Packs,Yes,Yes
KD-120-R6,Solar Refrigerators and Freezers,No,
KD-120-R6,Refrigerators,Yes,Yes
KD-120-R6,Temperature Monitoring Devices,Yes,No
KD-120-R6,Cold Boxes (6L),Yes,Yes
KD-120-R6,GioStyle (4L),Yes,Yes
KD-120-R6,Rush (3L),Yes,Yes
KD-120-R6,Ice Packs,Yes,No
KD-121-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-121-R1,Refrigerators,No,
KD-121-R1,Temperature Monitoring Devices,Yes,Yes
KD-121-R1,Cold Boxes (6L),Yes,No
KD-121-R1,GioStyle (4L),No,
KD-121-R1,Rush (3L),No,
KD-121-R1,Ice Packs,Yes,No
KD-121-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-121-R2,Refrigerators,No,
KD-121-R2,Temperature Monitoring Devices,Yes,Yes
KD-121-R2,Cold Boxes (6L),Yes,No
KD-121-R2,GioStyle (4L),No,
KD-121-R2,Rush (3L),No,
KD-121-R2,Ice Packs,Yes,Yes
KD-121-R3,Solar Refrigerators and Freezers,Yes,No
KD-121-R3,Refrigerators,No,
KD-121-R3,Temperature Monitoring Devices,Yes,No
KD-121-R3,Cold Boxes (6L),Yes,Yes
KD-121-R3,GioStyle (4L),No,
KD-121-R3,Rush (3L),No,
KD-121-R3,Ice Packs,Yes,No
KD-121-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-121-R4,Refrigerators,No,
KD-121-R4,Temperature Monitoring Devices,Yes,Yes
KD-121-R4,Cold Boxes (6L),Yes,Yes
KD-121-R4,GioStyle (4L),No,
KD-121-R4,Rush (3L),No,
KD-121-R4,Ice Packs,Yes,Yes
KD-121-R5,Solar Refrigerators and Freezers,Yes,No
KD-121-R5,Refrigerators,No,
KD-121-R5,Temperature Monitoring Devices,Yes,No
KD-121-R5,Cold Boxes (6L),Yes,No
KD-121-R5,GioStyle (4L),No,
KD-121-R5,Rush (3L),No,
KD-121-R5,Ice Packs,Yes,No
KD-121-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-121-R6,Refrigerators,No,
KD-121-R6,Temperature Monitoring Devices,Yes,No
KD-121-R6,Cold Boxes (6L),Yes,Yes
KD-121-R6,GioStyle (4L),No,
KD-121-R6,Rush (3L),No,
KD-121-R6,Ice Packs,Yes,Yes
KD-122-R1,Solar Refrigerators and Freezers,No,
KD-122-R1,Refrigerators,Yes,No
KD-122-R1,Temperature Monitoring Devices,No,
KD-122-R1,Cold Boxes (6L),No,
KD-122-R1,GioStyle (4L),No,
KD-122-R1,Rush (3L),No,
KD-122-R1,Ice Packs,Yes,Yes
KD-122-R2,Solar Refrigerators and Freezers,No,
KD-122-R2,Refrigerators,Yes,Yes
KD-122-R2,Temperature Monitoring Devices,No,
KD-122-R2,Cold Boxes (6L),No,
KD-122-R2,GioStyle (4L),No,
KD-122-R2,Rush (3L),No,
KD-122-R2,Ice Packs,Yes,No
KD-122-R3,Solar Refrigerators and Freezers,No,
KD-122-R3,Refrigerators,Yes,Yes
KD-122-R3,Temperature Monitoring Devices,No,
KD-122-R3,Cold Boxes (6L),No,
KD-122-R3,GioStyle (4L),No,
KD-122-R3,Rush (3L),No,
KD-122-R3,Ice Packs,Yes,No
KD-122-R4,Solar Refrigerators and Freezers,No,
KD-122-R4,Refrigerators,Yes,Yes
KD-122-R4,Temperature Monitoring Devices,No,
KD-122-R4,Cold Boxes (6L),No,
KD-122-R4,GioStyle (4L),No,
KD-122-R4,Rush (3L),No,
KD-122-R4,Ice Packs,Yes,Yes
KD-122-R5,Solar Refrigerators and Freezers,No,
KD-122-R5,Refrigerators,Yes,Yes
KD-122-R5,Temperature Monitoring Devices,No,
KD-122-R5,Cold Boxes (6L),No,
KD-122-R5,GioStyle (4L),No,
KD-122-R5,Rush (3L),No,
KD-122-R5,Ice Packs,Yes,No
KD-122-R6,Solar Refrigerators and Freezers,No,
KD-122-R6,Refrigerators,Yes,Yes
KD-122-R6,Temperature Monitoring Devices,No,
KD-122-R6,Cold Boxes (6L),No,
KD-122-R6,GioStyle (4L),No,
KD-122-R6,Rush (3L),No,
KD-122-R6,Ice Packs,Yes,Yes
KD-123-R1,Solar Refrigerators and Freezers,Yes,Yes
KD-123-R1,Refrigerators,No,
KD-123-R1,Temperature Monitoring Devices,No,
KD-123-R1,Cold Boxes (6L),Yes,Yes
KD-123-R1,GioStyle (4L),Yes,Yes
KD-123-R1,Rush (3L),No,
KD-123-R1,Ice Packs,Yes,Yes
KD-123-R2,Solar Refrigerators and Freezers,Yes,Yes
KD-123-R2,Refrigerators,No,
KD-123-R2,Temperature Monitoring Devices,No,
KD-123-R2,Cold Boxes (6L),Yes,Yes
KD-123-R2,GioStyle (4L),Yes,Yes
KD-123-R2,Rush (3L),No,
KD-123-R2,Ice Packs,Yes,Yes
KD-123-R3,Solar Refrigerators and Freezers,Yes,No
KD-123-R3,Refrigerators,No,
KD-123-R3,Temperature Monitoring Devices,No,
KD-123-R3,Cold Boxes (6L),Yes,Yes
KD-123-R3,GioStyle (4L),Yes,Yes
KD-123-R3,Rush (3L),No,
KD-123-R3,Ice Packs,Yes,No
KD-123-R4,Solar Refrigerators and Freezers,Yes,Yes
KD-123-R4,Refrigerators,No,
KD-123-R4,Temperature Monitoring Devices,No,
KD-123-R4,Cold Boxes (6L),Yes,Yes
KD-123-R4,GioStyle (4L),Yes,No
KD-123-R4,Rush (3L),No,
KD-123-R4,Ice Packs,Yes,No
KD-123-R5,Solar Refrigerators and Freezers,Yes,Yes
KD-123-R5,Refrigerators,No,
KD-123-R5,Temperature Monitoring Devices,No,
KD-123-R5,Cold Boxes (6L),Yes,Yes
KD-123-R5,GioStyle (4L),Yes,Yes
KD-123-R5,Rush (3L),No,
KD-123-R5,Ice Packs,Yes,Yes
KD-123-R6,Solar Refrigerators and Freezers,Yes,Yes
KD-123-R6,Refrigerators,No,
KD-123-R6,Temperature Monitoring Devices,No,
KD-123-R6,Cold Boxes (6L),Yes,Yes
KD-123-R6,GioStyle (4L),Yes,Yes
KD-123-R6,Rush (3L),No,
KD-123-R6,Ice Packs,Yes,Yes
KD-124-R1,Solar Refrigerators and Freezers,No,
KD-124-R1,Refrigerators,No,
KD-124-R1,Temperature Monitoring Devices,No,
KD-124-R1,Cold Boxes (6L),No,
KD-124-R1,GioStyle (4L),No,
KD-124-R1,Rush (3L),No,
KD-124-R1,Ice Packs,No,
KD-124-R2,Solar Refrigerators and Freezers,No,
