visit_id,vaccine,in_stock,opening_balance_doses,doses_received,current_balance_doses,doses_used,supplier,physically_verified,most_dispensed_this_week,reason_most_dispensed
KD-099-R5,IPV,No,0,0,0,0,KDHSMA,No,Yes,Outreach session held this week
KD-099-R5,MR,Yes,19,0,3,16,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-099-R5,MEN A,Yes,0,19,6,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-099-R5,MCV,Yes,30,0,15,15,LGA,Yes,Yes,School-based session (HPV)
KD-099-R5,OPV,Yes,29,49,33,45,Zipline,Yes,Yes,Outreach session held this week
KD-099-R5,YF,Yes,44,27,54,17,Zipline,Yes,Yes,Scheduled routine immunization session
KD-099-R5,PENTA,No,39,0,0,39,LGA,No,Yes,Outreach session held this week
KD-099-R5,ROTA,Yes,0,42,9,33,LGA,Yes,Yes,Scheduled routine immunization session
KD-099-R5,PCV,Yes,89,0,52,37,LGA,Yes,No,
KD-099-R6,BCG,Yes,19,30,27,22,LGA,No,Yes,Outreach session held this week
KD-099-R6,HPV,Yes,7,15,15,7,LGA,Yes,No,
KD-099-R6,IPV,No,0,0,0,0,KDHSMA,No,Yes,High birth cohort this week
KD-099-R6,MR,No,3,0,0,3,KDHSMA,No,Yes,Catch-up campaign
KD-099-R6,MEN A,Yes,6,18,15,9,LGA,Yes,No,
KD-099-R6,MCV,Yes,15,31,27,19,LGA,Yes,Yes,Scheduled routine immunization session
KD-099-R6,OPV,No,33,0,0,33,KDHSMA,No,Yes,High birth cohort this week
KD-099-R6,YF,Yes,54,23,65,12,LGA,Yes,No,
KD-099-R6,PENTA,Yes,0,79,33,46,LGA,Yes,Yes,Outreach session held this week
KD-099-R6,ROTA,Yes,9,47,25,31,LGA,Yes,Yes,Outreach session held this week
KD-099-R6,PCV,Yes,52,63,79,36,LGA,Yes,No,
KD-101-R1,BCG,Yes,39,35,54,20,Zipline,Yes,Yes,Scheduled routine immunization session
KD-101-R1,HPV,Yes,10,23,21,12,LGA,No,Yes,High birth cohort this week
KD-101-R1,IPV,Yes,67,0,41,26,KDHSMA,Yes,Yes,High birth cohort this week
KD-101-R1,MR,Yes,41,22,49,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-101-R1,MEN A,Yes,28,32,51,9,LGA,Yes,No,
KD-101-R1,MCV,Yes,29,0,18,11,LGA,Yes,No,
KD-101-R1,OPV,Yes,0,79,41,38,LGA,Yes,No,
KD-101-R1,YF,Yes,30,34,53,11,Zipline,Yes,No,
KD-101-R1,PENTA,No,38,0,0,38,LGA,No,Yes,Scheduled routine immunization session
KD-101-R1,ROTA,Yes,47,0,31,16,LGA,Yes,No,
KD-101-R1,PCV,Yes,40,73,64,49,LGA,Yes,Yes,Scheduled routine immunization session
KD-101-R2,BCG,Yes,54,34,65,23,LGA,Yes,Yes,Outreach session held this week
KD-101-R2,HPV,Yes,21,0,10,11,LGA,Yes,No,
KD-101-R2,IPV,Yes,41,50,70,21,LGA,Yes,Yes,School-based session (HPV)
KD-101-R2,MR,Yes,49,0,37,12,KDHSMA,Yes,No,
KD-101-R2,MEN A,Yes,51,18,56,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-101-R2,MCV,Yes,18,24,22,20,LGA,Yes,Yes,Scheduled routine immunization session
KD-101-R2,OPV,No,41,0,0,41,LGA,No,Yes,Scheduled routine immunization session
KD-101-R2,YF,Yes,53,0,40,13,Zipline,Yes,No,
KD-101-R2,PENTA,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-101-R2,ROTA,Yes,31,42,40,33,KDHSMA,Yes,Yes,High birth cohort this week
KD-101-R2,PCV,Yes,64,47,70,41,LGA,Yes,Yes,Scheduled routine immunization session
KD-101-R3,BCG,Yes,65,0,48,17,LGA,Yes,No,
KD-101-R3,HPV,No,10,0,0,10,LGA,No,Yes,Outreach session held this week
KD-101-R3,IPV,Yes,70,42,88,24,LGA,Yes,Yes,School-based session (HPV)
KD-101-R3,MR,Yes,37,0,13,24,Zipline,Yes,Yes,Scheduled routine immunization session
KD-101-R3,MEN A,Yes,56,0,43,13,Zipline,Yes,Yes,Scheduled routine immunization session
KD-101-R3,MCV,Yes,22,0,9,13,LGA,Yes,No,
KD-101-R3,OPV,No,0,0,0,0,Zipline,No,No,
KD-101-R3,YF,Yes,40,0,32,8,KDHSMA,Yes,No,
KD-101-R3,PENTA,No,0,0,0,0,Zipline,No,No,
KD-101-R3,ROTA,Yes,40,0,17,23,LGA,Yes,No,
KD-101-R3,PCV,Yes,70,63,83,50,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-101-R4,BCG,Yes,48,37,70,15,Zipline,Yes,No,
KD-101-R4,HPV,No,0,0,0,0,KDHSMA,No,No,
KD-101-R4,IPV,Yes,88,0,62,26,LGA,Yes,Yes,Catch-up campaign
KD-101-R4,MR,Yes,13,20,19,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-101-R4,MEN A,Yes,43,15,38,20,LGA,No,Yes,Scheduled routine immunization session
KD-101-R4,MCV,No,9,0,0,9,Zipline,No,No,
KD-101-R4,OPV,Yes,0,74,27,47,LGA,Yes,Yes,High birth cohort this week
KD-101-R4,YF,Yes,32,31,53,10,Zipline,Yes,No,
KD-101-R4,PENTA,No,0,0,0,0,LGA,No,No,
KD-101-R4,ROTA,No,17,0,0,17,LGA,No,Yes,Scheduled routine immunization session
KD-101-R4,PCV,Yes,83,0,45,38,LGA,Yes,No,
KD-101-R5,BCG,Yes,70,28,79,19,LGA,Yes,Yes,High birth cohort this week
KD-101-R5,HPV,Yes,0,21,11,10,LGA,Yes,No,
KD-101-R5,IPV,Yes,62,0,44,18,KDHSMA,Yes,No,
KD-101-R5,MR,Yes,19,0,9,10,KDHSMA,Yes,No,
KD-101-R5,MEN A,Yes,38,0,23,15,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-101-R5,MCV,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-101-R5,OPV,No,27,0,0,27,KDHSMA,No,Yes,Outreach session held this week
KD-101-R5,YF,Yes,53,0,41,12,LGA,Yes,No,
KD-101-R5,PENTA,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-101-R5,ROTA,Yes,0,42,16,26,LGA,No,No,
KD-101-R5,PCV,Yes,45,81,85,41,Zipline,Yes,Yes,Scheduled routine immunization session
KD-101-R6,BCG,Yes,79,21,84,16,LGA,Yes,No,
KD-101-R6,HPV,Yes,11,14,12,13,LGA,Yes,Yes,School-based session (HPV)
KD-101-R6,IPV,Yes,44,0,26,18,LGA,Yes,No,
KD-101-R6,MR,No,9,0,0,9,LGA,No,Yes,Scheduled routine immunization session
KD-101-R6,MEN A,Yes,23,0,14,9,LGA,Yes,No,
KD-101-R6,MCV,Yes,0,25,14,11,Zipline,Yes,No,
KD-101-R6,OPV,Yes,0,85,45,40,LGA,Yes,No,
KD-101-R6,YF,Yes,41,25,48,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-101-R6,PENTA,Yes,0,77,45,32,Zipline,Yes,No,
KD-101-R6,ROTA,No,16,0,0,16,LGA,No,Yes,Scheduled routine immunization session
KD-101-R6,PCV,Yes,85,60,106,39,LGA,Yes,No,
KD-102-R1,BCG,Yes,32,27,36,23,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R1,HPV,No,10,0,0,10,LGA,No,Yes,School-based session (HPV)
KD-102-R1,IPV,Yes,23,0,4,19,Zipline,Yes,No,
KD-102-R1,MR,Yes,28,0,14,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R1,MEN A,Yes,23,22,32,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R1,MCV,Yes,12,17,12,17,KDHSMA,Yes,Yes,Catch-up campaign
KD-102-R1,OPV,Yes,123,0,82,41,LGA,Yes,Yes,Outreach session held this week
KD-102-R1,YF,Yes,16,29,35,10,LGA,Yes,No,
KD-102-R1,PENTA,Yes,40,67,63,44,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R1,ROTA,Yes,79,42,94,27,LGA,Yes,No,
KD-102-R1,PCV,No,9,0,0,9,LGA,No,Yes,Scheduled routine immunization session
KD-102-R2,BCG,Yes,36,0,22,14,Zipline,No,No,
KD-102-R2,HPV,No,0,0,0,0,LGA,No,Yes,Catch-up campaign
KD-102-R2,IPV,Yes,4,30,16,18,LGA,Yes,No,
KD-102-R2,MR,Yes,14,29,27,16,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R2,MEN A,Yes,32,0,18,14,LGA,Yes,Yes,Outreach session held this week
KD-102-R2,MCV,Yes,12,23,14,21,Zipline,Yes,Yes,Scheduled routine immunization session
KD-102-R2,OPV,Yes,82,0,44,38,Zipline,Yes,No,
KD-102-R2,YF,Yes,35,27,42,20,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R2,PENTA,Yes,63,82,85,60,LGA,Yes,Yes,Catch-up campaign
KD-102-R2,ROTA,Yes,94,0,68,26,LGA,Yes,No,
KD-102-R2,PCV,Yes,0,73,26,47,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R3,BCG,Yes,22,28,34,16,KDHSMA,Yes,No,
KD-102-R3,HPV,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-102-R3,IPV,Yes,16,0,4,12,LGA,Yes,No,
KD-102-R3,MR,Yes,27,25,33,19,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R3,MEN A,Yes,18,26,26,18,KDHSMA,Yes,Yes,Outreach session held this week
KD-102-R3,MCV,Yes,14,34,27,21,LGA,Yes,Yes,Outreach session held this week
KD-102-R3,OPV,Yes,44,0,6,38,LGA,Yes,No,
KD-102-R3,YF,Yes,42,0,23,19,Zipline,Yes,Yes,Scheduled routine immunization session
KD-102-R3,PENTA,Yes,85,0,36,49,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R3,ROTA,Yes,68,42,83,27,KDHSMA,Yes,No,
KD-102-R3,PCV,No,26,0,0,26,LGA,No,No,
KD-102-R4,BCG,Yes,34,0,15,19,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R4,HPV,Yes,0,14,3,11,LGA,Yes,No,
KD-102-R4,IPV,Yes,4,34,15,23,Zipline,Yes,Yes,Outreach session held this week
KD-102-R4,MR,Yes,33,17,41,9,KDHSMA,No,No,
KD-102-R4,MEN A,Yes,26,0,11,15,Zipline,Yes,Yes,Scheduled routine immunization session
KD-102-R4,MCV,Yes,27,0,13,14,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-102-R4,OPV,No,6,0,0,6,LGA,No,Yes,Scheduled routine immunization session
KD-102-R4,YF,Yes,23,22,32,13,KDHSMA,Yes,No,
KD-102-R4,PENTA,Yes,36,65,53,48,Zipline,Yes,Yes,Scheduled routine immunization session
KD-102-R4,ROTA,Yes,83,64,115,32,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R4,PCV,No,0,0,0,0,LGA,No,No,
KD-102-R5,BCG,Yes,15,38,32,21,KDHSMA,No,Yes,Scheduled routine immunization session
KD-102-R5,HPV,No,3,0,0,3,LGA,No,No,
KD-102-R5,IPV,No,15,0,0,15,LGA,No,Yes,Catch-up campaign
KD-102-R5,MR,Yes,41,23,54,10,LGA,No,No,
KD-102-R5,MEN A,Yes,11,16,17,10,LGA,Yes,No,
KD-102-R5,MCV,Yes,13,22,24,11,LGA,Yes,No,
KD-102-R5,OPV,Yes,0,87,47,40,KDHSMA,Yes,No,
KD-102-R5,YF,Yes,32,24,45,11,LGA,Yes,No,
KD-102-R5,PENTA,Yes,53,0,17,36,Zipline,Yes,No,
KD-102-R5,ROTA,Yes,115,50,135,30,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R5,PCV,Yes,0,67,23,44,Zipline,Yes,Yes,Outreach session held this week
KD-102-R6,BCG,Yes,32,35,52,15,Zipline,Yes,No,
KD-102-R6,HPV,Yes,0,25,12,13,Zipline,Yes,Yes,School-based session (HPV)
KD-102-R6,IPV,Yes,0,36,11,25,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-102-R6,MR,Yes,54,29,71,12,Zipline,Yes,No,
KD-102-R6,MEN A,Yes,17,16,17,16,LGA,Yes,Yes,Outreach session held this week
KD-102-R6,MCV,Yes,24,0,13,11,LGA,Yes,No,
KD-102-R6,OPV,Yes,47,67,64,50,LGA,Yes,Yes,Scheduled routine immunization session
KD-102-R6,YF,Yes,45,0,31,14,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-102-R6,PENTA,No,17,0,0,17,LGA,No,No,
KD-102-R6,ROTA,Yes,135,64,171,28,LGA,Yes,Yes,Outreach session held this week
KD-102-R6,PCV,Yes,23,68,40,51,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-103-R1,BCG,No,0,0,0,0,LGA,No,No,
KD-103-R1,HPV,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-103-R1,IPV,No,6,0,0,6,KDHSMA,No,No,
KD-103-R1,MR,Yes,18,0,5,13,LGA,Yes,Yes,High birth cohort this week
KD-103-R1,MEN A,Yes,19,0,12,7,LGA,Yes,Yes,Scheduled routine immunization session
KD-103-R1,MCV,No,8,0,0,8,Zipline,No,Yes,Scheduled routine immunization session
KD-103-R1,OPV,No,21,0,0,21,LGA,No,No,
KD-103-R1,YF,Yes,15,0,7,8,LGA,Yes,No,
KD-103-R1,PENTA,No,0,0,0,0,LGA,No,No,
KD-103-R1,ROTA,Yes,18,32,33,17,LGA,Yes,Yes,Scheduled routine immunization session
KD-103-R1,PCV,Yes,66,0,34,32,LGA,Yes,Yes,School-based session (HPV)
KD-103-R2,BCG,No,0,0,0,0,Zipline,No,No,
KD-103-R2,HPV,Yes,0,11,5,6,LGA,Yes,No,
KD-103-R2,IPV,Yes,0,19,7,12,LGA,Yes,No,
KD-103-R2,MR,No,5,0,0,5,LGA,No,No,
KD-103-R2,MEN A,Yes,12,0,7,5,LGA,Yes,No,
KD-103-R2,MCV,No,0,11,0,11,Zipline,No,Yes,Scheduled routine immunization session
KD-103-R2,OPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-103-R2,YF,No,7,0,0,7,LGA,No,Yes,Scheduled routine immunization session
KD-103-R2,PENTA,Yes,0,41,14,27,KDHSMA,Yes,Yes,Outreach session held this week
KD-103-R2,ROTA,Yes,33,33,42,24,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-103-R2,PCV,Yes,34,0,6,28,LGA,No,Yes,School-based session (HPV)
KD-103-R3,BCG,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-103-R3,HPV,Yes,5,0,1,4,LGA,No,No,
KD-103-R3,IPV,Yes,7,20,16,11,KDHSMA,Yes,No,
KD-103-R3,MR,No,0,0,0,0,KDHSMA,No,No,
KD-103-R3,MEN A,Yes,7,0,2,5,Zipline,Yes,No,
KD-103-R3,MCV,No,0,0,0,0,KDHSMA,No,No,
KD-103-R3,OPV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-103-R3,YF,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-103-R3,PENTA,Yes,14,31,20,25,LGA,Yes,Yes,Scheduled routine immunization session
KD-103-R3,ROTA,Yes,42,0,27,15,KDHSMA,Yes,No,
KD-103-R3,PCV,Yes,6,42,19,29,Zipline,Yes,Yes,Outreach session held this week
KD-103-R4,BCG,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-103-R4,HPV,No,1,0,0,1,KDHSMA,No,Yes,High birth cohort this week
KD-103-R4,IPV,Yes,16,0,2,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-103-R4,MR,No,0,10,0,10,LGA,No,Yes,High birth cohort this week
KD-103-R4,MEN A,No,2,0,0,2,LGA,No,No,
KD-103-R4,MCV,No,0,0,0,0,LGA,No,No,
KD-103-R4,OPV,Yes,0,47,22,25,Zipline,No,Yes,Outreach session held this week
KD-103-R4,YF,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-103-R4,PENTA,Yes,20,47,42,25,LGA,Yes,Yes,Scheduled routine immunization session
KD-103-R4,ROTA,Yes,27,25,31,21,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-103-R4,PCV,Yes,19,46,48,17,LGA,Yes,No,
KD-103-R5,BCG,Yes,0,15,3,12,LGA,Yes,Yes,Scheduled routine immunization session
KD-103-R5,HPV,Yes,0,11,7,4,LGA,Yes,No,
KD-103-R5,IPV,Yes,2,26,17,11,LGA,Yes,No,
KD-103-R5,MR,No,0,0,0,0,LGA,No,No,
KD-103-R5,MEN A,No,0,0,0,0,LGA,No,Yes,High birth cohort this week
KD-103-R5,MCV,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-103-R5,OPV,No,22,0,0,22,LGA,No,Yes,Catch-up campaign
KD-103-R5,YF,Yes,0,18,12,6,LGA,No,No,
KD-103-R5,PENTA,Yes,42,0,15,27,LGA,Yes,Yes,Scheduled routine immunization session
KD-103-R5,ROTA,No,31,0,0,31,LGA,No,Yes,Outreach session held this week
KD-103-R5,PCV,Yes,48,0,15,33,LGA,Yes,Yes,Scheduled routine immunization session
KD-103-R6,BCG,No,3,14,0,17,LGA,No,Yes,Outreach session held this week
KD-103-R6,HPV,No,7,0,0,7,LGA,No,Yes,School-based session (HPV)
KD-103-R6,IPV,No,17,0,0,17,Zipline,No,Yes,Outreach session held this week
KD-103-R6,MR,No,0,0,0,0,LGA,No,No,
KD-103-R6,MEN A,No,0,0,0,0,LGA,No,No,
KD-103-R6,MCV,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-103-R6,OPV,No,0,0,0,0,LGA,No,Yes,High birth cohort this week
KD-103-R6,YF,Yes,12,0,3,9,LGA,Yes,Yes,Catch-up campaign
KD-103-R6,PENTA,No,15,0,0,15,KDHSMA,No,Yes,Outreach session held this week
KD-103-R6,ROTA,No,0,0,0,0,Zipline,No,Yes,Outreach session held this week
KD-103-R6,PCV,No,15,0,0,15,LGA,No,Yes,Outreach session held this week
KD-104-R1,BCG,No,13,0,0,13,KDHSMA,No,Yes,Scheduled routine immunization session
KD-104-R1,HPV,Yes,20,0,15,5,LGA,Yes,No,
KD-104-R1,IPV,Yes,23,20,29,14,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-104-R1,MR,Yes,22,0,10,12,KDHSMA,No,Yes,Scheduled routine immunization session
KD-104-R1,MEN A,Yes,11,13,13,11,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R1,MCV,Yes,20,15,33,2,LGA,Yes,No,
KD-104-R1,OPV,No,21,0,0,21,LGA,No,Yes,Scheduled routine immunization session
KD-104-R1,YF,Yes,10,13,17,6,LGA,Yes,No,
KD-104-R1,PENTA,Yes,43,27,43,27,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-104-R1,ROTA,Yes,54,33,75,12,Zipline,Yes,No,
KD-104-R1,PCV,No,9,0,0,9,LGA,No,Yes,Scheduled routine immunization session
KD-104-R2,BCG,No,0,0,0,0,Zipline,No,No,
KD-104-R2,HPV,Yes,15,0,11,4,LGA,No,No,
KD-104-R2,IPV,Yes,29,21,32,18,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R2,MR,Yes,10,21,24,7,KDHSMA,Yes,No,
KD-104-R2,MEN A,Yes,13,13,20,6,LGA,Yes,No,
KD-104-R2,MCV,Yes,33,11,36,8,LGA,Yes,No,
KD-104-R2,OPV,Yes,0,44,19,25,Zipline,Yes,Yes,Scheduled routine immunization session
KD-104-R2,YF,Yes,17,12,23,6,KDHSMA,No,No,
KD-104-R2,PENTA,Yes,43,0,12,31,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R2,ROTA,Yes,75,0,52,23,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-104-R2,PCV,Yes,0,47,24,23,Zipline,Yes,No,
KD-104-R3,BCG,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-104-R3,HPV,Yes,11,0,2,9,LGA,No,Yes,Catch-up campaign
KD-104-R3,IPV,Yes,32,25,44,13,LGA,Yes,Yes,Outreach session held this week
KD-104-R3,MR,Yes,24,0,16,8,LGA,No,No,
KD-104-R3,MEN A,Yes,20,0,10,10,LGA,Yes,Yes,Catch-up campaign
KD-104-R3,MCV,Yes,36,12,40,8,LGA,Yes,No,
KD-104-R3,OPV,Yes,19,41,30,30,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R3,YF,Yes,23,13,33,3,LGA,Yes,No,
KD-104-R3,PENTA,No,12,0,0,12,LGA,No,Yes,Scheduled routine immunization session
KD-104-R3,ROTA,Yes,52,18,48,22,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R3,PCV,Yes,24,38,34,28,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R4,BCG,No,0,12,0,12,Zipline,No,Yes,Outreach session held this week
KD-104-R4,HPV,No,2,0,0,2,KDHSMA,No,No,
KD-104-R4,IPV,Yes,44,0,28,16,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R4,MR,Yes,16,14,20,10,LGA,Yes,Yes,Outreach session held this week
KD-104-R4,MEN A,Yes,10,18,16,12,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R4,MCV,Yes,40,0,32,8,Zipline,Yes,No,
KD-104-R4,OPV,Yes,30,0,3,27,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R4,YF,Yes,33,17,41,9,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R4,PENTA,Yes,0,53,23,30,KDHSMA,Yes,Yes,High birth cohort this week
KD-104-R4,ROTA,Yes,48,26,59,15,LGA,Yes,No,
KD-104-R4,PCV,Yes,34,0,12,22,LGA,Yes,No,
KD-104-R5,BCG,No,0,0,0,0,Zipline,No,Yes,Outreach session held this week
KD-104-R5,HPV,Yes,0,10,3,7,LGA,Yes,Yes,School-based session (HPV)
KD-104-R5,IPV,Yes,28,0,10,18,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-104-R5,MR,Yes,20,0,8,12,LGA,Yes,Yes,Catch-up campaign
KD-104-R5,MEN A,Yes,16,0,7,9,KDHSMA,Yes,Yes,High birth cohort this week
KD-104-R5,MCV,Yes,32,0,25,7,KDHSMA,Yes,No,
KD-104-R5,OPV,Yes,3,46,31,18,Zipline,No,No,
KD-104-R5,YF,Yes,41,0,31,10,LGA,Yes,Yes,School-based session (HPV)
KD-104-R5,PENTA,Yes,23,39,38,24,KDHSMA,No,No,
KD-104-R5,ROTA,Yes,59,0,35,24,LGA,Yes,Yes,Outreach session held this week
KD-104-R5,PCV,Yes,12,47,33,26,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R6,BCG,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-104-R6,HPV,Yes,3,12,5,10,LGA,Yes,Yes,High birth cohort this week
KD-104-R6,IPV,Yes,10,22,18,14,LGA,Yes,Yes,Scheduled routine immunization session
KD-104-R6,MR,Yes,8,0,2,6,LGA,Yes,No,
KD-104-R6,MEN A,No,7,0,0,7,LGA,No,Yes,Scheduled routine immunization session
KD-104-R6,MCV,Yes,25,13,33,5,LGA,Yes,No,
KD-104-R6,OPV,Yes,31,36,41,26,Zipline,Yes,Yes,Catch-up campaign
KD-104-R6,YF,Yes,31,16,43,4,LGA,Yes,No,
KD-104-R6,PENTA,Yes,38,48,60,26,KDHSMA,Yes,Yes,Outreach session held this week
KD-104-R6,ROTA,Yes,35,0,15,20,Zipline,Yes,Yes,Scheduled routine immunization session
KD-104-R6,PCV,Yes,33,39,40,32,LGA,Yes,Yes,Scheduled routine immunization session
KD-105-R1,BCG,No,4,0,0,4,LGA,No,Yes,Outreach session held this week
KD-105-R1,HPV,No,4,0,0,4,LGA,No,Yes,School-based session (HPV)
KD-105-R1,IPV,Yes,14,0,4,10,KDHSMA,Yes,Yes,Scheduled routine immunization session
KD-105-R1,MR,No,1,0,0,1,Zipline,No,No,
KD-105-R1,MEN A,No,3,0,0,3,Zipline,No,No,
KD-105-R1,MCV,Yes,2,9,7,4,LGA,Yes,No,
KD-105-R1,OPV,Yes,39,21,43,17,LGA,Yes,Yes,High birth cohort this week
KD-105-R1,YF,No,5,0,0,5,LGA,No,Yes,High birth cohort this week
KD-105-R1,PENTA,Yes,19,26,30,15,KDHSMA,Yes,Yes,Outreach session held this week
KD-105-R1,ROTA,Yes,10,14,16,8,LGA,Yes,No,
KD-105-R1,PCV,No,8,0,0,8,LGA,No,Yes,Scheduled routine immunization session
KD-105-R2,BCG,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-105-R2,HPV,No,0,0,0,0,LGA,No,Yes,Catch-up campaign
KD-105-R2,IPV,Yes,4,14,9,9,LGA,Yes,Yes,Scheduled routine immunization session
KD-105-R2,MR,No,0,0,0,0,LGA,No,No,
KD-105-R2,MEN A,No,0,0,0,0,Zipline,No,Yes,Catch-up campaign
KD-105-R2,MCV,Yes,7,0,4,3,LGA,Yes,No,
KD-105-R2,OPV,Yes,43,0,34,9,LGA,Yes,No,
KD-105-R2,YF,No,0,0,0,0,KDHSMA,No,No,
KD-105-R2,PENTA,Yes,30,23,34,19,Zipline,Yes,Yes,Outreach session held this week
KD-105-R2,ROTA,Yes,16,15,25,6,LGA,Yes,No,
KD-105-R2,PCV,Yes,0,31,17,14,LGA,Yes,No,
KD-105-R3,BCG,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-105-R3,HPV,No,0,0,0,0,KDHSMA,No,Yes,Outreach session held this week
KD-105-R3,IPV,Yes,9,16,14,11,LGA,Yes,Yes,Scheduled routine immunization session
KD-105-R3,MR,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-105-R3,MEN A,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-105-R3,MCV,No,4,0,0,4,LGA,No,Yes,Scheduled routine immunization session
KD-105-R3,OPV,Yes,34,0,11,23,KDHSMA,Yes,Yes,High birth cohort this week
KD-105-R3,YF,No,0,0,0,0,LGA,No,No,
KD-105-R3,PENTA,Yes,34,0,24,10,LGA,Yes,No,
KD-105-R3,ROTA,Yes,25,20,33,12,LGA,Yes,Yes,Outreach session held this week
KD-105-R3,PCV,No,17,0,0,17,LGA,No,Yes,School-based session (HPV)
KD-105-R4,BCG,No,0,0,0,0,Zipline,No,Yes,Scheduled routine immunization session
KD-105-R4,HPV,No,0,0,0,0,LGA,No,No,
KD-105-R4,IPV,Yes,14,9,16,7,LGA,Yes,No,
KD-105-R4,MR,No,0,0,0,0,LGA,No,No,
KD-105-R4,MEN A,Yes,0,8,6,2,Zipline,Yes,No,
KD-105-R4,MCV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-105-R4,OPV,Yes,11,16,18,9,KDHSMA,Yes,No,
KD-105-R4,YF,No,0,0,0,0,Zipline,No,Yes,Outreach session held this week
KD-105-R4,PENTA,Yes,24,20,22,22,KDHSMA,Yes,Yes,Outreach session held this week
KD-105-R4,ROTA,Yes,33,24,44,13,LGA,Yes,Yes,Scheduled routine immunization session
KD-105-R4,PCV,No,0,0,0,0,LGA,No,Yes,Scheduled routine immunization session
KD-105-R5,BCG,No,0,0,0,0,LGA,No,Yes,School-based session (HPV)
KD-105-R5,HPV,Yes,0,4,1,3,KDHSMA,Yes,No,
KD-105-R5,IPV,Yes,16,0,6,10,Zipline,Yes,Yes,Outreach session held this week
KD-105-R5,MR,No,0,0,0,0,LGA,No,Yes,High birth cohort this week
KD-105-R5,MEN A,Yes,6,0,3,3,KDHSMA,Yes,No,
KD-105-R5,MCV,No,0,0,0,0,LGA,No,Yes,Outreach session held this week
KD-105-R5,OPV,Yes,18,0,6,12,Zipline,Yes,No,
