visit_id,cadre,reason,staff_count
KD-108-R3,Nurse/Midwife,Dissatisfaction with Salary and Benefits,2
KD-108-R3,Nurse/Midwife,Policy and Governance Issues,1
KD-108-R3,CHO,Shift,1
KD-108-R3,CHEW,Family Responsibilities,1
KD-108-R3,JCHEW,Workshop and Training,1
KD-108-R3,Medical Lab Technician,Personal Health Issues,1
KD-108-R3,Medical Records Officer,Personal Health Issues,2
KD-108-R4,Nurse/Midwife,Family Responsibilities,1
KD-108-R4,Nurse/Midwife,Unrest,1
KD-108-R4,Nurse/Midwife,Personal Health Issues,1
KD-108-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-108-R4,CHO,Crime,1
KD-108-R4,CHEW,High Workload and Stress,1
KD-108-R4,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-108-R4,Medical Lab Technician,Lack of Professional Development Opportunities,1
KD-108-R4,Pharmacy Technician,Shift,1
KD-108-R5,Medical Officer,Shift,1
KD-108-R5,Nurse/Midwife,Personal Health Issues,1
KD-108-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-108-R5,Nurse/Midwife,Family Responsibilities,1
KD-108-R5,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-108-R5,JCHEW,Workshop and Training,2
KD-108-R5,Medical Records Officer,Policy and Governance Issues,1
KD-108-R5,Medical Records Officer,Long Distance to Workplace,1
KD-108-R5,Pharmacy Technician,Funeral,1
KD-108-R6,Nurse/Midwife,Long Distance to Workplace,1
KD-108-R6,CHEW,Shift,1
KD-108-R6,JCHEW,Funeral,1
KD-108-R6,Medical Lab Technician,Personal Health Issues,1
KD-108-R6,Medical Records Officer,Meetings,1
KD-109-R1,Nurse/Midwife,Shift,1
KD-109-R1,CHEW,Shift,1
KD-109-R2,Nurse/Midwife,Workshop and Training,1
KD-109-R2,Nurse/Midwife,Personal Health Issues,1
KD-109-R2,CHEW,Family Responsibilities,1
KD-109-R3,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-109-R3,Nurse/Midwife,Access to Salary,1
KD-109-R3,CHEW,Family Responsibilities,1
KD-109-R3,CHEW,Dissatisfaction with Salary and Benefits,1
KD-109-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-109-R3,CHEW,Long Distance to Workplace,1
KD-109-R3,Pharmacy Technician,Dissatisfaction with Salary and Benefits,1
KD-109-R4,Nurse/Midwife,Access to Salary,1
KD-109-R4,Nurse/Midwife,Long Distance to Workplace,1
KD-109-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-109-R4,CHO,Family Responsibilities,1
KD-109-R4,CHEW,Transportation Problems,1
KD-109-R4,CHEW,Meetings,1
KD-109-R4,Pharmacy Technician,Weddings,1
KD-109-R5,Medical Officer,Long Distance to Workplace,1
KD-109-R5,CHO,High Workload and Stress,1
KD-109-R5,CHEW,Family Responsibilities,1
KD-109-R5,Pharmacy Technician,High Workload and Stress,1
KD-109-R6,Medical Officer,Funeral,1
KD-109-R6,Nurse/Midwife,Transportation Problems,1
KD-109-R6,Nurse/Midwife,Dissatisfaction with Job,1
KD-109-R6,CHEW,Dissatisfaction with Salary and Benefits,1
KD-109-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-110-R1,CHO,Crime,1
KD-110-R1,CHO,Dissatisfaction with Salary and Benefits,1
KD-110-R1,CHEW,Workshop and Training,1
KD-110-R1,CHEW,Policy and Governance Issues,1
KD-110-R1,JCHEW,Access to Salary,1
KD-110-R2,CHO,Funeral,1
KD-110-R2,CHEW,Access to Salary,1
KD-110-R2,JCHEW,Long Distance to Workplace,1
KD-110-R2,Medical Records Officer,Long Distance to Workplace,1
KD-110-R2,Pharmacy Technician,Crime,1
KD-110-R3,CHO,Long Distance to Workplace,1
KD-110-R3,CHEW,Shift,1
KD-110-R3,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-110-R4,Nurse/Midwife,Personal Health Issues,1
KD-110-R4,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-110-R4,CHO,Funeral,1
KD-110-R4,CHEW,Access to Salary,1
KD-110-R4,CHEW,Lack of Professional Development Opportunities,1
KD-110-R4,JCHEW,Workshop and Training,1
KD-110-R4,Medical Records Officer,Long Distance to Workplace,1
KD-110-R5,Nurse/Midwife,Long Distance to Workplace,1
KD-110-R5,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-110-R5,CHO,Personal Health Issues,1
KD-110-R5,CHEW,Long Distance to Workplace,1
KD-110-R5,CHEW,Dissatisfaction with Salary and Benefits,1
KD-110-R5,CHEW,Personal Health Issues,1
KD-110-R5,Pharmacy Technician,Workshop and Training,1
KD-110-R6,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-110-R6,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-110-R6,CHEW,Dissatisfaction with Job,1
KD-110-R6,JCHEW,Transportation Problems,1
KD-110-R6,Medical Records Officer,Personal Health Issues,1
KD-111-R1,CHEW,Personal Health Issues,2
KD-111-R3,CHEW,Personal Health Issues,1
KD-111-R3,CHEW,Policy and Governance Issues,1
KD-111-R5,CHO,Unrest,1
KD-111-R5,CHEW,High Workload and Stress,1
KD-111-R6,CHEW,Dissatisfaction with Salary and Benefits,1
KD-112-R1,Nurse/Midwife,Weddings,1
KD-112-R2,CHEW,Family Responsibilities,1
KD-112-R2,JCHEW,Funeral,1
KD-112-R3,Nurse/Midwife,Family Responsibilities,1
KD-112-R4,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-112-R4,CHEW,Dissatisfaction with Salary and Benefits,1
KD-112-R4,CHEW,Meetings,1
KD-112-R4,CHEW,Access to Salary,1
KD-112-R4,Environmental Health Officer,Personal Health Issues,1
KD-112-R5,Nurse/Midwife,Workshop and Training,1
KD-112-R5,CHEW,Access to Salary,1
KD-112-R6,Nurse/Midwife,Meetings,1
KD-112-R6,CHEW,Meetings,1
KD-113-R1,Nurse/Midwife,Meetings,1
KD-113-R1,CHO,Shift,1
KD-113-R1,JCHEW,Unrest,1
KD-113-R2,Nurse/Midwife,Access to Salary,1
KD-113-R2,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-113-R2,CHEW,Shift,1
KD-113-R2,CHEW,Unrest,1
KD-113-R3,Nurse/Midwife,Shift,1
KD-113-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",2
KD-113-R3,CHEW,Family Responsibilities,1
KD-113-R4,Nurse/Midwife,Policy and Governance Issues,1
KD-113-R4,CHEW,Dissatisfaction with Salary and Benefits,1
KD-113-R4,CHEW,Unrest,1
KD-113-R4,CHEW,Funeral,1
KD-113-R5,CHEW,Shift,1
KD-113-R6,CHO,Transportation Problems,1
KD-113-R6,CHEW,Shift,1
KD-113-R6,CHEW,Family Responsibilities,1
KD-113-R6,JCHEW,Funeral,1
KD-114-R1,Nurse/Midwife,Funeral,1
KD-114-R1,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-114-R1,JCHEW,Meetings,1
KD-114-R1,JCHEW,Family Responsibilities,1
KD-114-R1,Medical Lab Technician,Workshop and Training,1
KD-114-R1,Environmental Health Officer,Personal Health Issues,1
KD-114-R2,Nurse/Midwife,Meetings,1
KD-114-R2,Pharmacy Technician,Access to Salary,1
KD-114-R2,Environmental Health Officer,Transportation Problems,1
KD-114-R3,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-114-R3,CHEW,Shift,1
KD-114-R3,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-114-R3,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-114-R3,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-114-R4,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-114-R4,Nurse/Midwife,Long Distance to Workplace,1
KD-114-R4,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-114-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-114-R4,CHEW,High Workload and Stress,1
KD-114-R4,JCHEW,Crime,1
KD-114-R4,JCHEW,Transportation Problems,1
KD-114-R4,Environmental Health Officer,Access to Salary,1
KD-114-R5,Medical Officer,Access to Salary,1
KD-114-R5,Nurse/Midwife,Policy and Governance Issues,1
KD-114-R5,Nurse/Midwife,Transportation Problems,1
KD-114-R5,CHEW,Shift,1
KD-114-R5,CHEW,Personal Health Issues,1
KD-114-R5,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-114-R5,JCHEW,Funeral,1
KD-114-R5,JCHEW,Long Distance to Workplace,1
KD-114-R6,Medical Officer,Funeral,1
KD-114-R6,Nurse/Midwife,Access to Salary,1
KD-114-R6,CHO,Dissatisfaction with Job,1
KD-114-R6,Medical Lab Technician,Transportation Problems,1
KD-115-R1,Medical Officer,Funeral,1
KD-115-R1,Medical Officer,Shift,1
KD-115-R1,Medical Officer,Dissatisfaction with Salary and Benefits,1
KD-115-R1,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",3
KD-115-R1,Nurse/Midwife,High Workload and Stress,2
KD-115-R1,Nurse/Midwife,Access to Salary,1
KD-115-R1,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-115-R1,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-115-R1,Medical Lab Technician,Personal Health Issues,1
KD-115-R1,Pharmacy Technician,Shift,1
KD-115-R2,Medical Officer,High Workload and Stress,1
KD-115-R2,Medical Officer,Long Distance to Workplace,1
KD-115-R2,Medical Officer,Meetings,1
KD-115-R2,Medical Officer,Shift,1
KD-115-R2,Medical Officer,Personal Health Issues,1
KD-115-R2,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-115-R2,Nurse/Midwife,Workshop and Training,1
KD-115-R2,Nurse/Midwife,Dissatisfaction with Job,1
KD-115-R2,Nurse/Midwife,Meetings,1
KD-115-R2,CHO,Family Responsibilities,1
KD-115-R2,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-115-R2,JCHEW,Shift,1
KD-115-R2,Pharmacy Technician,Shift,1
KD-115-R3,Medical Officer,Workshop and Training,1
KD-115-R3,Medical Officer,Family Responsibilities,1
KD-115-R3,Medical Officer,Shift,1
KD-115-R3,Nurse/Midwife,Long Distance to Workplace,1
KD-115-R3,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-115-R3,Nurse/Midwife,Dissatisfaction with Job,1
KD-115-R3,Nurse/Midwife,Personal Health Issues,1
KD-115-R3,CHO,High Workload and Stress,1
KD-115-R3,CHEW,Workshop and Training,1
KD-115-R3,JCHEW,Dissatisfaction with Job,1
KD-115-R3,Medical Lab Technician,Shift,1
KD-115-R3,Medical Records Officer,Unrest,1
KD-115-R3,Medical Records Officer,Long Distance to Workplace,1
KD-115-R4,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-115-R4,Medical Officer,Personal Health Issues,1
KD-115-R4,Medical Officer,Long Distance to Workplace,1
KD-115-R4,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-115-R4,Nurse/Midwife,Workshop and Training,1
KD-115-R4,Nurse/Midwife,Transportation Problems,1
KD-115-R4,Nurse/Midwife,Funeral,1
KD-115-R4,Nurse/Midwife,Policy and Governance Issues,1
KD-115-R4,Nurse/Midwife,Personal Health Issues,1
KD-115-R4,Nurse/Midwife,High Workload and Stress,1
KD-115-R4,Nurse/Midwife,Family Responsibilities,1
KD-115-R4,Nurse/Midwife,Long Distance to Workplace,1
KD-115-R4,CHO,Meetings,1
KD-115-R4,JCHEW,Shift,1
KD-115-R4,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-115-R4,JCHEW,Funeral,1
KD-115-R4,Medical Lab Technician,Dissatisfaction with Salary and Benefits,1
KD-115-R4,Medical Lab Technician,Access to Salary,1
KD-115-R4,Medical Lab Technician,Dissatisfaction with Job,1
KD-115-R4,Medical Records Officer,Family Responsibilities,1
KD-115-R5,Medical Officer,Dissatisfaction with Job,1
KD-115-R5,Medical Officer,Personal Health Issues,1
KD-115-R5,Nurse/Midwife,Meetings,1
KD-115-R5,Nurse/Midwife,Funeral,1
KD-115-R5,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-115-R5,Nurse/Midwife,Lack of Professional Development Opportunities,1
KD-115-R5,Nurse/Midwife,Shift,1
KD-115-R5,CHO,Transportation Problems,1
KD-115-R5,CHO,Weddings,1
KD-115-R5,JCHEW,Meetings,1
KD-115-R5,JCHEW,Access to Salary,1
KD-115-R5,JCHEW,Long Distance to Workplace,1
KD-115-R5,Medical Lab Technician,Shift,1
KD-115-R5,Pharmacy Technician,Meetings,1
KD-115-R5,Pharmacy Technician,Personal Health Issues,1
KD-115-R5,Pharmacy Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-115-R6,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",2
KD-115-R6,Medical Officer,Meetings,2
KD-115-R6,Medical Officer,Workshop and Training,1
KD-115-R6,Medical Officer,Access to Salary,1
KD-115-R6,Nurse/Midwife,Transportation Problems,2
KD-115-R6,Nurse/Midwife,Long Distance to Workplace,1
KD-115-R6,Nurse/Midwife,Weddings,1
KD-115-R6,Nurse/Midwife,Crime,1
KD-115-R6,Nurse/Midwife,Family Responsibilities,1
KD-115-R6,CHO,Shift,1
KD-115-R6,JCHEW,Access to Salary,1
KD-115-R6,JCHEW,Personal Health Issues,1
KD-115-R6,Medical Lab Technician,Access to Salary,1
KD-115-R6,Pharmacy Technician,Access to Salary,2
KD-115-R6,Pharmacy Technician,Meetings,1
KD-116-R1,Nurse/Midwife,Weddings,1
KD-116-R1,CHEW,Workshop and Training,1
KD-116-R1,Medical Lab Technician,Meetings,1
KD-116-R2,Nurse/Midwife,Long Distance to Workplace,1
KD-116-R2,CHEW,Access to Salary,1
KD-116-R2,CHEW,Transportation Problems,1
KD-116-R2,JCHEW,Personal Health Issues,1
KD-116-R2,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-116-R3,Nurse/Midwife,Workshop and Training,1
KD-116-R3,CHEW,Family Responsibilities,1
KD-116-R3,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-116-R3,JCHEW,Transportation Problems,1
KD-116-R3,Medical Lab Technician,Transportation Problems,1
KD-116-R4,CHEW,Personal Health Issues,1
KD-116-R4,CHEW,Workshop and Training,1
KD-116-R4,CHEW,Transportation Problems,1
KD-116-R4,JCHEW,Dissatisfaction with Job,1
KD-116-R4,JCHEW,Personal Health Issues,1
KD-116-R4,Medical Lab Technician,Dissatisfaction with Salary and Benefits,1
KD-116-R4,Medical Lab Technician,Workshop and Training,1
KD-116-R5,CHEW,Access to Salary,1
KD-116-R6,CHEW,Workshop and Training,1
KD-117-R1,Medical Officer,Unrest,1
KD-117-R1,CHEW,Transportation Problems,1
KD-117-R1,JCHEW,Long Distance to Workplace,2
KD-117-R1,JCHEW,Transportation Problems,1
KD-117-R2,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-117-R2,Nurse/Midwife,Shift,1
KD-117-R2,CHO,Access to Salary,1
KD-117-R2,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-117-R2,JCHEW,Family Responsibilities,1
KD-117-R3,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-117-R3,CHEW,High Workload and Stress,1
KD-117-R3,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-117-R3,JCHEW,Personal Health Issues,1
KD-117-R3,JCHEW,Long Distance to Workplace,1
KD-117-R4,Medical Officer,Funeral,1
KD-117-R4,Medical Officer,Long Distance to Workplace,1
KD-117-R4,Nurse/Midwife,Long Distance to Workplace,1
KD-117-R4,Nurse/Midwife,Poor Health Facility Infrastructure,1
KD-117-R4,CHEW,Meetings,2
KD-117-R4,CHEW,Workshop and Training,1
KD-117-R4,JCHEW,Access to Salary,1
KD-117-R4,JCHEW,High Workload and Stress,1
KD-117-R5,CHO,Long Distance to Workplace,1
KD-117-R5,CHEW,Access to Salary,1
KD-117-R6,Nurse/Midwife,Personal Health Issues,1
KD-117-R6,CHO,Shift,1
KD-117-R6,CHEW,Dissatisfaction with Salary and Benefits,1
KD-117-R6,CHEW,Shift,1
KD-117-R6,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-117-R6,JCHEW,Funeral,1
KD-117-R6,JCHEW,Transportation Problems,1
KD-118-R1,CHEW,Access to Salary,1
KD-118-R1,CHEW,Dissatisfaction with Salary and Benefits,1
KD-118-R1,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-118-R2,Nurse/Midwife,Weddings,1
KD-118-R2,CHEW,Dissatisfaction with Salary and Benefits,1
KD-118-R2,CHEW,Policy and Governance Issues,1
KD-118-R2,CHEW,Long Distance to Workplace,1
KD-118-R2,JCHEW,Long Distance to Workplace,1
KD-118-R2,JCHEW,Shift,1
KD-118-R3,Nurse/Midwife,Transportation Problems,2
KD-118-R3,Nurse/Midwife,Workshop and Training,1
KD-118-R3,CHEW,Meetings,1
KD-118-R3,CHEW,Long Distance to Workplace,1
KD-118-R3,JCHEW,Access to Salary,2
KD-118-R3,JCHEW,Personal Health Issues,1
KD-118-R3,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-118-R4,Nurse/Midwife,Access to Salary,1
KD-118-R4,CHEW,Personal Health Issues,1
KD-118-R4,CHEW,Workshop and Training,1
KD-118-R4,CHEW,Access to Salary,1
KD-118-R4,JCHEW,Weddings,1
KD-118-R5,Nurse/Midwife,Weddings,2
KD-118-R5,Nurse/Midwife,Transportation Problems,1
KD-118-R5,JCHEW,Dissatisfaction with Job,1
KD-118-R6,Nurse/Midwife,Workshop and Training,1
KD-118-R6,Nurse/Midwife,Shift,1
KD-118-R6,CHEW,Meetings,1
KD-118-R6,CHEW,Access to Salary,1
KD-118-R6,JCHEW,Long Distance to Workplace,1
KD-119-R1,CHO,Transportation Problems,1
KD-119-R2,Nurse/Midwife,Funeral,1
KD-119-R2,JCHEW,Family Responsibilities,1
KD-119-R2,JCHEW,Poor Health Facility Infrastructure,1
KD-119-R2,Medical Records Officer,Family Responsibilities,1
KD-119-R2,Medical Records Officer,Dissatisfaction with Job,1
KD-119-R3,CHO,Family Responsibilities,1
KD-119-R3,CHO,"Leave (Study, Annual, Maternity, etc.)",1
KD-119-R3,Environmental Health Officer,Poor Health Facility Infrastructure,1
KD-119-R4,Nurse/Midwife,Weddings,1
KD-119-R4,CHO,Transportation Problems,1
KD-119-R4,Medical Records Officer,Funeral,1
KD-119-R5,JCHEW,Poor Health Facility Infrastructure,1
KD-119-R6,CHO,Family Responsibilities,1
KD-119-R6,Medical Records Officer,Transportation Problems,2
KD-120-R1,CHEW,Long Distance to Workplace,1
KD-120-R3,CHEW,Transportation Problems,1
KD-120-R3,CHEW,Family Responsibilities,1
KD-120-R4,CHEW,Family Responsibilities,1
KD-120-R4,CHEW,Transportation Problems,1
KD-120-R4,CHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-120-R5,CHEW,Shift,1
KD-121-R1,CHO,Transportation Problems,1
KD-121-R1,CHEW,Access to Salary,1
KD-121-R1,Medical Lab Technician,Family Responsibilities,1
KD-121-R1,Pharmacy Technician,Weddings,1
KD-121-R2,CHEW,Workshop and Training,1
KD-121-R3,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-121-R3,CHO,Family Responsibilities,1
KD-121-R3,CHO,Personal Health Issues,1
KD-121-R3,Medical Lab Technician,Workshop and Training,1
KD-121-R4,Nurse/Midwife,Family Responsibilities,1
KD-121-R4,CHO,Personal Health Issues,1
KD-121-R4,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-121-R4,JCHEW,Transportation Problems,1
KD-121-R4,Pharmacy Technician,Access to Salary,1
KD-121-R5,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-121-R5,Nurse/Midwife,Meetings,1
KD-121-R5,CHO,Shift,1
KD-121-R5,CHEW,Policy and Governance Issues,1
KD-121-R6,Nurse/Midwife,Personal Health Issues,1
KD-121-R6,Nurse/Midwife,Funeral,1
KD-121-R6,CHEW,Personal Health Issues,1
KD-122-R1,Medical Officer,Unrest,1
KD-122-R1,Nurse/Midwife,Dissatisfaction with Salary and Benefits,1
KD-122-R1,CHEW,Shift,1
KD-122-R1,CHEW,Dissatisfaction with Salary and Benefits,1
KD-122-R1,CHEW,Weddings,1
KD-122-R1,JCHEW,Shift,1
KD-122-R1,JCHEW,Workshop and Training,1
KD-122-R1,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-122-R1,JCHEW,High Workload and Stress,1
KD-122-R1,JCHEW,Weddings,1
KD-122-R2,Nurse/Midwife,Dissatisfaction with Job,1
KD-122-R2,JCHEW,Poor Health Facility Infrastructure,1
KD-122-R2,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-122-R2,JCHEW,Access to Salary,1
KD-122-R2,Environmental Health Officer,Personal Health Issues,1
KD-122-R3,Nurse/Midwife,Long Distance to Workplace,1
KD-122-R3,CHEW,Access to Salary,1
KD-122-R3,JCHEW,Family Responsibilities,1
KD-122-R3,Medical Records Officer,High Workload and Stress,1
KD-122-R3,Medical Records Officer,Workshop and Training,1
KD-122-R4,Medical Officer,Personal Health Issues,1
KD-122-R4,JCHEW,Transportation Problems,1
KD-122-R4,JCHEW,Access to Salary,1
KD-122-R5,CHEW,Long Distance to Workplace,1
KD-122-R5,Medical Records Officer,Lack of Professional Development Opportunities,1
KD-122-R6,JCHEW,Access to Salary,1
KD-123-R1,CHO,Personal Health Issues,1
KD-123-R1,CHO,Family Responsibilities,1
KD-123-R1,Medical Lab Technician,Personal Health Issues,1
KD-123-R2,Medical Officer,Poor Health Facility Infrastructure,1
KD-123-R2,CHO,Long Distance to Workplace,1
KD-123-R2,JCHEW,Family Responsibilities,1
KD-123-R2,JCHEW,Shift,1
KD-123-R2,Medical Records Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-123-R2,Medical Records Officer,Funeral,1
KD-123-R3,Medical Records Officer,Shift,1
KD-123-R3,Pharmacy Technician,Family Responsibilities,1
KD-123-R4,CHO,Lack of Professional Development Opportunities,1
KD-123-R4,CHO,Access to Salary,1
KD-123-R4,CHEW,Long Distance to Workplace,1
KD-123-R4,CHEW,Shift,1
KD-123-R4,JCHEW,Family Responsibilities,1
KD-123-R4,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-123-R4,JCHEW,Shift,1
KD-123-R4,Pharmacy Technician,Meetings,1
KD-123-R5,Medical Officer,Crime,1
KD-123-R5,JCHEW,Funeral,1
KD-123-R5,Medical Records Officer,Long Distance to Workplace,1
KD-123-R6,JCHEW,Access to Salary,1
KD-123-R6,Medical Lab Technician,High Workload and Stress,1
KD-124-R1,Nurse/Midwife,Family Responsibilities,1
KD-124-R1,JCHEW,Crime,1
KD-124-R3,Nurse/Midwife,Workshop and Training,1
KD-124-R3,CHEW,Weddings,1
KD-124-R3,JCHEW,Funeral,1
KD-124-R4,CHEW,Access to Salary,1
KD-124-R4,JCHEW,Long Distance to Workplace,1
KD-124-R4,Environmental Health Officer,Workshop and Training,1
KD-124-R5,CHEW,Personal Health Issues,1
KD-124-R5,CHEW,Long Distance to Workplace,1
KD-124-R5,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-124-R5,JCHEW,Long Distance to Workplace,1
KD-124-R6,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-124-R6,JCHEW,Shift,1
KD-124-R6,JCHEW,Lack of Professional Development Opportunities,1
KD-125-R1,JCHEW,Transportation Problems,1
KD-125-R4,JCHEW,"Leave (Study, Annual, Maternity, etc.)",1
KD-126-R1,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-126-R1,Nurse/Midwife,Personal Health Issues,1
KD-126-R1,Nurse/Midwife,Policy and Governance Issues,1
KD-126-R1,Nurse/Midwife,Funeral,1
KD-126-R1,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",1
KD-126-R1,Nurse/Midwife,Workshop and Training,1
KD-126-R1,CHEW,Funeral,1
KD-126-R1,CHEW,High Workload and Stress,1
KD-126-R1,JCHEW,Dissatisfaction with Salary and Benefits,1
KD-126-R1,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
KD-126-R2,Medical Officer,Unrest,1
KD-126-R2,Medical Officer,"Leave (Study, Annual, Maternity, etc.)",1
KD-126-R2,Nurse/Midwife,"Leave (Study, Annual, Maternity, etc.)",2
KD-126-R2,Nurse/Midwife,Access to Salary,1
KD-126-R2,Nurse/Midwife,Family Responsibilities,1
KD-126-R2,Nurse/Midwife,Funeral,1
KD-126-R2,Nurse/Midwife,High Workload and Stress,1
KD-126-R2,CHO,Meetings,1
KD-126-R2,CHEW,Personal Health Issues,1
KD-126-R2,CHEW,Weddings,1
KD-126-R2,JCHEW,Family Responsibilities,1
KD-126-R2,Medical Lab Technician,Long Distance to Workplace,1
KD-126-R2,Medical Lab Technician,"Leave (Study, Annual, Maternity, etc.)",1
