visit_id,commodity,category,unit,facility_stocks_item,stockout_duration,stockout_reason,quantity_received,not_received_reason,minimum_stock_level,stock_balance,supplier,physically_verified
KD-082-R6,Oxytocin,Maternal,ampoule,Yes,No stock-out,,0.0,Other,235.0,73.0,NGO,Yes
KD-082-R6,Misoprostol,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,842.0,399.0,NGO,Yes
KD-082-R6,Tranexamic Acid Injection,Maternal,ampoule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,90.0,0.0,NGO,No
KD-082-R6,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Delivery delay,376.0,17.0,NGO,Yes
KD-082-R6,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Delivery delay,355.0,135.0,Open Market,Yes
KD-082-R6,Calibrated Blood Collection Drape,Maternal,piece,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,100.0,0.0,NGO,No
KD-082-R6,Magnesium Sulphate Injection,Maternal,ampoule,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,118.0,0.0,Free MNCH,No
KD-082-R6,Folic Acid,Maternal,tablet,Yes,More than 4 weeks,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,4337.0,0.0,NGO,No
KD-082-R6,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,1687.0,907.0,NGO,Yes
KD-082-R6,Ferrous Sulphate,Maternal,tablet,Yes,Less than 1 week,No feedback from KADHSMA,0.0,Transportation challenges,5678.0,0.0,NGO,No
KD-082-R6,Paracetamol Tablet,General,tablet,Yes,No stock-out,,5076.0,,8529.0,2218.0,NGO,Yes
KD-082-R6,Amoxicillin Capsule,General,capsule,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Delivery delay,5568.0,0.0,NGO,No
KD-082-R6,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,3410.0,360.0,NGO,Yes
KD-082-R6,Artemether Injection,General,ampoule,Yes,No stock-out,,119.0,,197.0,141.0,NGO,Yes
KD-082-R6,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,0.0,Other,324.0,88.0,NGO,Yes
KD-082-R6,Zinc,Child,tablet,Yes,No stock-out,,0.0,Transportation challenges,1626.0,317.0,NGO,Yes
KD-082-R6,ORS,Child,sachet,Yes,No stock-out,,0.0,Delivery delay,1575.0,421.0,NGO,Yes
KD-082-R6,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Delivery delay,452.0,2.0,NGO,Yes
KD-082-R6,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,200.0,,288.0,224.0,NGO,Yes
KD-082-R6,Chlorhexidine Gel,Child,tube,Yes,Less than 1 week,Requisition not submitted or submitted late,0.0,Delivery delay,155.0,0.0,NGO,No
KD-082-R6,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,855.0,,1331.0,440.0,NGO,Yes
KD-082-R6,Injectable Contraceptives,Family Planning,ampoule,Yes,Less than 1 week,Poor quantification or forecasting,0.0,Stock-out at the source/KADHSMA,318.0,0.0,Federal Government,No
KD-082-R6,Implants,Family Planning,piece,Yes,No stock-out,,0.0,Delivery delay,75.0,13.0,LGA,No
KD-083-R1,Oxytocin,Maternal,ampoule,Yes,1 to 4 weeks,Expired or damaged stock not replaced,0.0,Stock-out at the source/KADHSMA,59.0,0.0,LGA,No
KD-083-R1,Misoprostol,Maternal,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,154.0,0.0,Free MNCH,No
KD-083-R1,Tranexamic Acid Injection,Maternal,ampoule,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Delivery delay,23.0,0.0,Zipline,No
KD-083-R1,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,103.0,18.0,Zipline,Yes
KD-083-R1,Giving Sets,Maternal,piece,Yes,No stock-out,,0.0,Transportation challenges,79.0,20.0,Zipline,No
KD-083-R1,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,35.0,9.0,Zipline,Yes
KD-083-R1,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,25.0,10.0,Free MNCH,Yes
KD-083-R1,Folic Acid,Maternal,tablet,Yes,Less than 1 week,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,1546.0,0.0,Zipline,No
KD-083-R1,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Delivery delay,474.0,161.0,Zipline,Yes
KD-083-R1,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,1297.0,577.0,Zipline,Yes
KD-083-R1,Paracetamol Tablet,General,tablet,Yes,Less than 1 week,Insufficient funds for procurement,0.0,Transportation challenges,2628.0,0.0,Zipline,No
KD-083-R1,Amoxicillin Capsule,General,capsule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,1075.0,0.0,Zipline,No
KD-083-R1,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,0.0,Transportation challenges,812.0,497.0,Zipline,Yes
KD-083-R1,Artemether Injection,General,ampoule,Yes,No stock-out,,33.0,,64.0,50.0,Zipline,No
KD-083-R1,Amoxicillin Dispersible,Child,bottle,Yes,More than 4 weeks,Expired or damaged stock not replaced,0.0,Transportation challenges,78.0,0.0,Open Market,No
KD-083-R1,Zinc,Child,tablet,Yes,No stock-out,,0.0,Transportation challenges,489.0,440.0,Zipline,Yes
KD-083-R1,ORS,Child,sachet,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Delivery delay,373.0,0.0,Zipline,No
KD-083-R1,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Transportation challenges,99.0,55.0,Donations,Yes
KD-083-R1,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Other,55.0,36.0,Zipline,Yes
KD-083-R1,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,43.0,14.0,Zipline,No
KD-083-R1,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,172.0,,298.0,441.0,Zipline,Yes
KD-083-R1,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,41.0,,83.0,53.0,Zipline,Yes
KD-083-R1,Implants,Family Planning,piece,Yes,No stock-out,,0.0,Delivery delay,22.0,2.0,Federal Government,Yes
KD-083-R2,Oxytocin,Maternal,ampoule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Transportation challenges,49.0,0.0,Zipline,No
KD-083-R2,Misoprostol,Maternal,tablet,Yes,More than 4 weeks,Stock-out at LGA/state/central supply level,0.0,Transportation challenges,209.0,0.0,Federal Government,No
KD-083-R2,Tranexamic Acid Injection,Maternal,ampoule,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,12.0,,25.0,0.0,Zipline,No
KD-083-R2,IV Fluids,Maternal,bag,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Transportation challenges,89.0,0.0,Zipline,No
KD-083-R2,Giving Sets,Maternal,piece,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Transportation challenges,101.0,0.0,Zipline,No
KD-083-R2,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,18.0,,31.0,13.0,Zipline,Yes
KD-083-R2,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,18.0,,29.0,20.0,Zipline,No
KD-083-R2,Folic Acid,Maternal,tablet,Yes,No stock-out,,904.0,,1575.0,352.0,Zipline,Yes
KD-083-R2,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,199.0,,379.0,223.0,Zipline,Yes
KD-083-R2,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,0.0,Transportation challenges,1528.0,73.0,Zipline,Yes
KD-083-R2,Paracetamol Tablet,General,tablet,Yes,More than 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,1896.0,0.0,Zipline,No
KD-083-R2,Amoxicillin Capsule,General,capsule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Other,1264.0,0.0,Zipline,No
KD-083-R2,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,622.0,285.0,Zipline,Yes
KD-083-R2,Artemether Injection,General,ampoule,Yes,No stock-out,,41.0,,70.0,78.0,Zipline,No
KD-083-R2,Amoxicillin Dispersible,Child,bottle,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,74.0,0.0,Zipline,No
KD-083-R2,Zinc,Child,tablet,Yes,No stock-out,,244.0,,429.0,533.0,Zipline,Yes
KD-083-R2,ORS,Child,sachet,Yes,More than 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,341.0,0.0,Zipline,No
KD-083-R2,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,111.0,19.0,Federal Government,Yes
KD-083-R2,Ibuprofen Suspension,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,62.0,11.0,Zipline,Yes
KD-083-R2,Chlorhexidine Gel,Child,tube,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,40.0,1.0,Zipline,Yes
KD-083-R2,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,314.0,344.0,Zipline,Yes
KD-083-R2,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,44.0,,104.0,64.0,NGO,Yes
KD-083-R2,Implants,Family Planning,piece,Yes,No stock-out,,15.0,,23.0,11.0,Federal Government,Yes
KD-083-R3,Oxytocin,Maternal,ampoule,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,59.0,0.0,Free MNCH,No
KD-083-R3,Misoprostol,Maternal,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,172.0,0.0,Federal Government,No
KD-083-R3,Tranexamic Acid Injection,Maternal,ampoule,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Delivery delay,21.0,0.0,Zipline,No
KD-083-R3,IV Fluids,Maternal,bag,Yes,More than 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,73.0,0.0,Zipline,No
KD-083-R3,Giving Sets,Maternal,piece,Yes,More than 4 weeks,Given a non-requisitioned essential medicine or commodity,0.0,Delivery delay,82.0,0.0,Zipline,No
KD-083-R3,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,0.0,Transportation challenges,35.0,8.0,Zipline,Yes
KD-083-R3,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Delivery delay,34.0,6.0,Zipline,Yes
KD-083-R3,Folic Acid,Maternal,tablet,Yes,Less than 1 week,Given a non-requisitioned essential medicine or commodity,0.0,Other,1477.0,0.0,Open Market,No
KD-083-R3,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,268.0,,464.0,328.0,Zipline,Yes
KD-083-R3,Ferrous Sulphate,Maternal,tablet,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,1526.0,0.0,Zipline,No
KD-083-R3,Paracetamol Tablet,General,tablet,Yes,No stock-out,,1020.0,,1829.0,414.0,Zipline,Yes
KD-083-R3,Amoxicillin Capsule,General,capsule,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,1194.0,0.0,Zipline,No
KD-083-R3,Ibuprofen Tablet,General,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,681.0,79.0,Zipline,Yes
KD-083-R3,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,52.0,59.0,Zipline,Yes
KD-083-R3,Amoxicillin Dispersible,Child,bottle,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,92.0,0.0,Zipline,No
KD-083-R3,Zinc,Child,tablet,Yes,No stock-out,,264.0,,443.0,647.0,Zipline,Yes
KD-083-R3,ORS,Child,sachet,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,374.0,0.0,Zipline,No
KD-083-R3,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,71.0,,130.0,60.0,Zipline,Yes
KD-083-R3,Ibuprofen Suspension,Child,bottle,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,56.0,0.0,Zipline,No
KD-083-R3,Chlorhexidine Gel,Child,tube,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,54.0,0.0,Zipline,No
KD-083-R3,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Transportation challenges,247.0,256.0,Zipline,Yes
KD-083-R3,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,65.0,,95.0,97.0,Federal Government,Yes
KD-083-R3,Implants,Family Planning,piece,Yes,No stock-out,,15.0,,20.0,18.0,Zipline,Yes
KD-083-R4,Oxytocin,Maternal,ampoule,Yes,No stock-out,,27.0,,54.0,15.0,Free MNCH,Yes
KD-083-R4,Misoprostol,Maternal,tablet,Yes,No stock-out,,92.0,,195.0,16.0,Free MNCH,Yes
KD-083-R4,Tranexamic Acid Injection,Maternal,ampoule,Yes,Less than 1 week,Requisition not submitted or submitted late,6.0,,22.0,0.0,Free MNCH,No
KD-083-R4,IV Fluids,Maternal,bag,Yes,No stock-out,,42.0,,98.0,4.0,Zipline,Yes
KD-083-R4,Giving Sets,Maternal,piece,Yes,1 to 4 weeks,Given a non-requisitioned essential medicine or commodity,0.0,Transportation challenges,100.0,0.0,Zipline,No
KD-083-R4,Calibrated Blood Collection Drape,Maternal,piece,Yes,No stock-out,,0.0,Other,27.0,0.0,Zipline,No
KD-083-R4,Magnesium Sulphate Injection,Maternal,ampoule,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Other,33.0,0.0,Zipline,No
KD-083-R4,Folic Acid,Maternal,tablet,Yes,No stock-out,,870.0,,1516.0,344.0,Zipline,Yes
KD-083-R4,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,441.0,178.0,Zipline,Yes
KD-083-R4,Ferrous Sulphate,Maternal,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,1444.0,0.0,Zipline,No
KD-083-R4,Paracetamol Tablet,General,tablet,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,2405.0,0.0,LGA,No
KD-083-R4,Amoxicillin Capsule,General,capsule,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,1301.0,0.0,Zipline,No
KD-083-R4,Ibuprofen Tablet,General,tablet,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,656.0,0.0,Zipline,No
KD-083-R4,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Delivery delay,51.0,45.0,Zipline,Yes
KD-083-R4,Amoxicillin Dispersible,Child,bottle,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,96.0,0.0,Zipline,No
KD-083-R4,Zinc,Child,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,413.0,503.0,Zipline,Yes
KD-083-R4,ORS,Child,sachet,Yes,1 to 4 weeks,Insufficient funds for procurement,0.0,Stock-out at the source/KADHSMA,377.0,0.0,KDHSMA,No
KD-083-R4,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,69.0,,128.0,70.0,Zipline,Yes
KD-083-R4,Ibuprofen Suspension,Child,bottle,Yes,1 to 4 weeks,Insufficient funds for procurement,0.0,Stock-out at the source/KADHSMA,50.0,0.0,Zipline,No
KD-083-R4,Chlorhexidine Gel,Child,tube,Yes,1 to 4 weeks,Insufficient funds for procurement,0.0,Stock-out at the source/KADHSMA,45.0,0.0,Zipline,No
KD-083-R4,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,165.0,,295.0,330.0,Zipline,Yes
KD-083-R4,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,0.0,Transportation challenges,88.0,69.0,Federal Government,Yes
KD-083-R4,Implants,Family Planning,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,24.0,12.0,Zipline,Yes
KD-083-R5,Oxytocin,Maternal,ampoule,Yes,Less than 1 week,Expired or damaged stock not replaced,0.0,Stock-out at the source/KADHSMA,57.0,0.0,Zipline,No
KD-083-R5,Misoprostol,Maternal,tablet,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Delivery delay,192.0,0.0,Free MNCH,No
KD-083-R5,Tranexamic Acid Injection,Maternal,ampoule,Yes,1 to 4 weeks,Incomplete fulfillment of requisition,0.0,Stock-out at the source/KADHSMA,20.0,0.0,Zipline,No
KD-083-R5,IV Fluids,Maternal,bag,Yes,1 to 4 weeks,Other,0.0,Transportation challenges,92.0,0.0,Zipline,No
KD-083-R5,Giving Sets,Maternal,piece,Yes,No stock-out,,59.0,,105.0,23.0,Zipline,Yes
KD-083-R5,Calibrated Blood Collection Drape,Maternal,piece,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,32.0,0.0,Zipline,No
KD-083-R5,Magnesium Sulphate Injection,Maternal,ampoule,Yes,1 to 4 weeks,Given a non-requisitioned essential medicine or commodity,0.0,Delivery delay,25.0,0.0,Zipline,No
KD-083-R5,Folic Acid,Maternal,tablet,Yes,No stock-out,,871.0,,1613.0,705.0,Open Market,Yes
KD-083-R5,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,442.0,23.0,Zipline,Yes
KD-083-R5,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,684.0,,1162.0,285.0,Zipline,Yes
KD-083-R5,Paracetamol Tablet,General,tablet,Yes,1 to 4 weeks,Given a non-requisitioned essential medicine or commodity,0.0,Transportation challenges,2145.0,0.0,Zipline,No
KD-083-R5,Amoxicillin Capsule,General,capsule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,1037.0,0.0,NGO,No
KD-083-R5,Ibuprofen Tablet,General,tablet,Yes,1 to 4 weeks,Poor quantification or forecasting,0.0,Delivery delay,801.0,0.0,Open Market,No
KD-083-R5,Artemether Injection,General,ampoule,Yes,No stock-out,,36.0,,66.0,54.0,Zipline,Yes
KD-083-R5,Amoxicillin Dispersible,Child,bottle,Yes,No stock-out,,51.0,,84.0,18.0,Zipline,No
KD-083-R5,Zinc,Child,tablet,Yes,No stock-out,,0.0,Other,484.0,324.0,NGO,Yes
KD-083-R5,ORS,Child,sachet,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Other,448.0,0.0,Zipline,No
KD-083-R5,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,123.0,38.0,Zipline,Yes
KD-083-R5,Ibuprofen Suspension,Child,bottle,Yes,More than 4 weeks,Delay in delivery or distribution,0.0,Delivery delay,53.0,0.0,Zipline,No
KD-083-R5,Chlorhexidine Gel,Child,tube,Yes,1 to 4 weeks,Given a non-requisitioned essential medicine or commodity,0.0,Stock-out at the source/KADHSMA,40.0,0.0,Zipline,No
KD-083-R5,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,326.0,224.0,Zipline,Yes
KD-083-R5,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,103.0,36.0,Zipline,Yes
KD-083-R5,Implants,Family Planning,piece,Yes,No stock-out,,12.0,,23.0,16.0,Zipline,Yes
KD-083-R6,Oxytocin,Maternal,ampoule,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,57.0,0.0,Free MNCH,No
KD-083-R6,Misoprostol,Maternal,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,203.0,0.0,Zipline,No
KD-083-R6,Tranexamic Acid Injection,Maternal,ampoule,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,26.0,0.0,Zipline,No
KD-083-R6,IV Fluids,Maternal,bag,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,103.0,0.0,Zipline,No
KD-083-R6,Giving Sets,Maternal,piece,Yes,Less than 1 week,High demand or unexpected increase in consumption,0.0,Delivery delay,105.0,0.0,Zipline,No
KD-083-R6,Calibrated Blood Collection Drape,Maternal,piece,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,27.0,0.0,Zipline,No
KD-083-R6,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,17.0,,35.0,2.0,Zipline,Yes
KD-083-R6,Folic Acid,Maternal,tablet,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,1531.0,231.0,Zipline,Yes
KD-083-R6,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,1 to 4 weeks,No feedback from KADHSMA,0.0,Stock-out at the source/KADHSMA,401.0,0.0,Zipline,No
KD-083-R6,Ferrous Sulphate,Maternal,tablet,Yes,No stock-out,,769.0,,1421.0,560.0,Free MNCH,Yes
KD-083-R6,Paracetamol Tablet,General,tablet,Yes,1 to 4 weeks,Requisition not submitted or submitted late,0.0,Stock-out at the source/KADHSMA,2609.0,0.0,Zipline,No
KD-083-R6,Amoxicillin Capsule,General,capsule,Yes,1 to 4 weeks,High demand or unexpected increase in consumption,0.0,Delivery delay,1284.0,0.0,LGA,No
KD-083-R6,Ibuprofen Tablet,General,tablet,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Delivery delay,784.0,0.0,Zipline,No
KD-083-R6,Artemether Injection,General,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,60.0,30.0,Zipline,Yes
KD-083-R6,Amoxicillin Dispersible,Child,bottle,Yes,Less than 1 week,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,85.0,0.0,Zipline,No
KD-083-R6,Zinc,Child,tablet,Yes,No stock-out,,286.0,,524.0,418.0,Zipline,No
KD-083-R6,ORS,Child,sachet,Yes,1 to 4 weeks,Delay in delivery or distribution,0.0,Stock-out at the source/KADHSMA,421.0,0.0,Zipline,No
KD-083-R6,Paracetamol Syrup,Child,bottle,Yes,No stock-out,,63.0,,112.0,66.0,Zipline,Yes
KD-083-R6,Ibuprofen Suspension,Child,bottle,Yes,More than 4 weeks,High demand or unexpected increase in consumption,0.0,Stock-out at the source/KADHSMA,51.0,0.0,Zipline,No
KD-083-R6,Chlorhexidine Gel,Child,tube,Yes,1 to 4 weeks,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,40.0,0.0,Zipline,No
KD-083-R6,Artemether + Lumefantrine,General,pack,Yes,No stock-out,,0.0,Transportation challenges,335.0,107.0,Zipline,Yes
KD-083-R6,Injectable Contraceptives,Family Planning,ampoule,Yes,No stock-out,,0.0,Transportation challenges,102.0,1.0,Zipline,Yes
KD-083-R6,Implants,Family Planning,piece,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,22.0,11.0,Federal Government,Yes
KD-084-R1,Oxytocin,Maternal,ampoule,Yes,No stock-out,,158.0,,271.0,227.0,Federal Government,Yes
KD-084-R1,Misoprostol,Maternal,tablet,Yes,No stock-out,,497.0,,800.0,882.0,Federal Government,Yes
KD-084-R1,Tranexamic Acid Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,76.0,9.0,Zipline,Yes
KD-084-R1,IV Fluids,Maternal,bag,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,370.0,375.0,Federal Government,Yes
KD-084-R1,Giving Sets,Maternal,piece,Yes,No stock-out,,196.0,,307.0,143.0,KDHSMA,Yes
KD-084-R1,Calibrated Blood Collection Drape,Maternal,piece,Yes,Less than 1 week,Stock-out at LGA/state/central supply level,0.0,Stock-out at the source/KADHSMA,141.0,0.0,Federal Government,No
KD-084-R1,Magnesium Sulphate Injection,Maternal,ampoule,Yes,No stock-out,,0.0,Stock-out at the source/KADHSMA,116.0,107.0,Federal Government,Yes
KD-084-R1,Folic Acid,Maternal,tablet,Yes,No stock-out,,3037.0,,4918.0,5728.0,Federal Government,Yes
KD-084-R1,Sulphadoxine + Pyrimethamine,Maternal,tablet,Yes,No stock-out,,1026.0,,1671.0,2864.0,Federal Government,Yes
