visit_id,service,offered,dedicated_days,all_planned_sessions_conducted,reason_not_conducted
KD-117-R4,Postnatal Care,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-117-R4,IMCI,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-117-R4,Malaria,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-117-R4,Labour and Delivery,Yes,Specific days,Yes,
KD-117-R4,Family Planning,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-117-R5,Immunization,Yes,MTWTF,Yes,
KD-117-R5,Nutrition,Yes,MTWTF,Yes,
KD-117-R5,Antenatal Care,Yes,On needs basis,Yes,
KD-117-R5,Postnatal Care,Yes,MTWTF,Yes,
KD-117-R5,IMCI,Yes,Specific days,Yes,
KD-117-R5,Malaria,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-117-R5,Labour and Delivery,Yes,Specific days,Yes,
KD-117-R5,Family Planning,Yes,On needs basis,Yes,
KD-117-R6,Immunization,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-117-R6,Nutrition,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-117-R6,Antenatal Care,Yes,Specific days,Yes,
KD-117-R6,Postnatal Care,Yes,On needs basis,Yes,
KD-117-R6,IMCI,Yes,MTWTF,Yes,
KD-117-R6,Malaria,Yes,MTWTF,Yes,
KD-117-R6,Labour and Delivery,Yes,Specific days,Yes,
KD-117-R6,Family Planning,Yes,MTWTF,Yes,
KD-118-R1,Immunization,No,,,
KD-118-R1,Nutrition,Yes,On needs basis,No,Low community turnout / community resistance
KD-118-R1,Antenatal Care,Yes,MTWTF,Yes,
KD-118-R1,Postnatal Care,Yes,MTWTF,Yes,
KD-118-R1,IMCI,Yes,Specific days,Yes,
KD-118-R1,Malaria,Yes,MTWTF,Yes,
KD-118-R1,Labour and Delivery,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-118-R1,Family Planning,Yes,MTWTF,Yes,
KD-118-R2,Immunization,No,,,
KD-118-R2,Nutrition,Yes,Specific days,Yes,
KD-118-R2,Antenatal Care,Yes,Specific days,Yes,
KD-118-R2,Postnatal Care,Yes,Specific days,Yes,
KD-118-R2,IMCI,Yes,On needs basis,Yes,
KD-118-R2,Malaria,Yes,MTWTF,Yes,
KD-118-R2,Labour and Delivery,Yes,Specific days,Yes,
KD-118-R2,Family Planning,Yes,MTWTF,Yes,
KD-118-R3,Immunization,No,,,
KD-118-R3,Nutrition,Yes,Specific days,No,Low community turnout / community resistance
KD-118-R3,Antenatal Care,Yes,Specific days,Yes,
KD-118-R3,Postnatal Care,Yes,Specific days,Yes,
KD-118-R3,IMCI,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-118-R3,Malaria,Yes,MTWTF,Yes,
KD-118-R3,Labour and Delivery,Yes,On needs basis,Yes,
KD-118-R3,Family Planning,Yes,Specific days,Yes,
KD-118-R4,Immunization,No,,,
KD-118-R4,Nutrition,Yes,On needs basis,Yes,
KD-118-R4,Antenatal Care,Yes,Specific days,Yes,
KD-118-R4,Postnatal Care,Yes,Specific days,Yes,
KD-118-R4,IMCI,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-118-R4,Malaria,Yes,MTWTF,Yes,
KD-118-R4,Labour and Delivery,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-118-R4,Family Planning,Yes,Specific days,Yes,
KD-118-R5,Immunization,No,,,
KD-118-R5,Nutrition,Yes,MTWTF,Yes,
KD-118-R5,Antenatal Care,Yes,MTWTF,No,"Security concerns (insecurity, movement restrictions)"
KD-118-R5,Postnatal Care,Yes,MTWTF,Yes,
KD-118-R5,IMCI,Yes,Specific days,Yes,
KD-118-R5,Malaria,Yes,MTWTF,Yes,
KD-118-R5,Labour and Delivery,Yes,MTWTF,Yes,
KD-118-R5,Family Planning,Yes,MTWTF,Yes,
KD-118-R6,Immunization,No,,,
KD-118-R6,Nutrition,Yes,Specific days,Yes,
KD-118-R6,Antenatal Care,Yes,On needs basis,Yes,
KD-118-R6,Postnatal Care,Yes,Specific days,Yes,
KD-118-R6,IMCI,Yes,On needs basis,Yes,
KD-118-R6,Malaria,Yes,MTWTF,No,Other
KD-118-R6,Labour and Delivery,Yes,MTWTF,Yes,
KD-118-R6,Family Planning,Yes,Specific days,Yes,
KD-119-R1,Immunization,Yes,Specific days,Yes,
KD-119-R1,Nutrition,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-119-R1,Antenatal Care,Yes,Specific days,No,Low community turnout / community resistance
KD-119-R1,Postnatal Care,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-119-R1,IMCI,Yes,Specific days,Yes,
KD-119-R1,Malaria,Yes,MTWTF,Yes,
KD-119-R1,Labour and Delivery,Yes,Specific days,Yes,
KD-119-R1,Family Planning,No,,,
KD-119-R2,Immunization,Yes,On needs basis,No,Vaccine stock-out
KD-119-R2,Nutrition,Yes,Specific days,Yes,
KD-119-R2,Antenatal Care,Yes,Specific days,No,Other
KD-119-R2,Postnatal Care,Yes,MTWTF,Yes,
KD-119-R2,IMCI,Yes,MTWTF,Yes,
KD-119-R2,Malaria,Yes,MTWTF,Yes,
KD-119-R2,Labour and Delivery,Yes,Specific days,Yes,
KD-119-R2,Family Planning,No,,,
KD-119-R3,Immunization,Yes,MTWTF,Yes,
KD-119-R3,Nutrition,Yes,MTWTFSS,Yes,
KD-119-R3,Antenatal Care,Yes,On needs basis,Yes,
KD-119-R3,Postnatal Care,Yes,MTWTF,Yes,
KD-119-R3,IMCI,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-119-R3,Malaria,Yes,Specific days,Yes,
KD-119-R3,Labour and Delivery,Yes,Specific days,Yes,
KD-119-R3,Family Planning,No,,,
KD-119-R4,Immunization,Yes,MTWTF,Yes,
KD-119-R4,Nutrition,Yes,Specific days,Yes,
KD-119-R4,Antenatal Care,Yes,Specific days,Yes,
KD-119-R4,Postnatal Care,Yes,Specific days,Yes,
KD-119-R4,IMCI,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-119-R4,Malaria,Yes,Specific days,Yes,
KD-119-R4,Labour and Delivery,Yes,MTWTF,Yes,
KD-119-R4,Family Planning,No,,,
KD-119-R5,Immunization,Yes,MTWTF,Yes,
KD-119-R5,Nutrition,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-119-R5,Antenatal Care,Yes,MTWTFSS,Yes,
KD-119-R5,Postnatal Care,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-119-R5,IMCI,Yes,On needs basis,Yes,
KD-119-R5,Malaria,Yes,MTWTF,Yes,
KD-119-R5,Labour and Delivery,Yes,MTWTF,Yes,
KD-119-R5,Family Planning,No,,,
KD-119-R6,Immunization,Yes,Specific days,Yes,
KD-119-R6,Nutrition,Yes,MTWTF,No,Lack of transportation or logistics support
KD-119-R6,Antenatal Care,Yes,Specific days,Yes,
KD-119-R6,Postnatal Care,Yes,MTWTF,Yes,
KD-119-R6,IMCI,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-119-R6,Malaria,Yes,MTWTF,Yes,
KD-119-R6,Labour and Delivery,Yes,Specific days,Yes,
KD-119-R6,Family Planning,No,,,
KD-120-R1,Immunization,Yes,On needs basis,Yes,
KD-120-R1,Nutrition,No,,,
KD-120-R1,Antenatal Care,Yes,Specific days,Yes,
KD-120-R1,Postnatal Care,Yes,MTWTF,Yes,
KD-120-R1,IMCI,Yes,MTWTF,Yes,
KD-120-R1,Malaria,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-120-R1,Labour and Delivery,No,,,
KD-120-R1,Family Planning,Yes,MTWTF,Yes,
KD-120-R2,Immunization,Yes,Specific days,Yes,
KD-120-R2,Nutrition,No,,,
KD-120-R2,Antenatal Care,Yes,MTWTF,Yes,
KD-120-R2,Postnatal Care,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-120-R2,IMCI,Yes,Specific days,Yes,
KD-120-R2,Malaria,Yes,Specific days,Yes,
KD-120-R2,Labour and Delivery,No,,,
KD-120-R2,Family Planning,Yes,Specific days,Yes,
KD-120-R3,Immunization,Yes,MTWTF,Yes,
KD-120-R3,Nutrition,No,,,
KD-120-R3,Antenatal Care,Yes,MTWTFSS,Yes,
KD-120-R3,Postnatal Care,Yes,On needs basis,Yes,
KD-120-R3,IMCI,Yes,MTWTF,Yes,
KD-120-R3,Malaria,Yes,MTWTF,Yes,
KD-120-R3,Labour and Delivery,No,,,
KD-120-R3,Family Planning,Yes,On needs basis,No,Low community turnout / community resistance
KD-120-R4,Immunization,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-120-R4,Nutrition,No,,,
KD-120-R4,Antenatal Care,Yes,MTWTF,Yes,
KD-120-R4,Postnatal Care,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-120-R4,IMCI,Yes,Specific days,Yes,
KD-120-R4,Malaria,Yes,On needs basis,No,Lack of transportation or logistics support
KD-120-R4,Labour and Delivery,No,,,
KD-120-R4,Family Planning,Yes,MTWTF,Yes,
KD-120-R5,Immunization,Yes,On needs basis,Yes,
KD-120-R5,Nutrition,No,,,
KD-120-R5,Antenatal Care,Yes,MTWTF,Yes,
KD-120-R5,Postnatal Care,Yes,On needs basis,Yes,
KD-120-R5,IMCI,Yes,MTWTF,Yes,
KD-120-R5,Malaria,Yes,MTWTF,No,Vaccine stock-out
KD-120-R5,Labour and Delivery,No,,,
KD-120-R5,Family Planning,Yes,MTWTF,Yes,
KD-120-R6,Immunization,Yes,Specific days,Yes,
KD-120-R6,Nutrition,No,,,
KD-120-R6,Antenatal Care,Yes,MTWTF,Yes,
KD-120-R6,Postnatal Care,Yes,Specific days,Yes,
KD-120-R6,IMCI,Yes,Specific days,Yes,
KD-120-R6,Malaria,Yes,Specific days,Yes,
KD-120-R6,Labour and Delivery,No,,,
KD-120-R6,Family Planning,Yes,MTWTFSS,No,"Attending training, meeting, or other official assignment"
KD-121-R1,Immunization,Yes,MTWTF,Yes,
KD-121-R1,Nutrition,Yes,MTWTF,No,"Security concerns (insecurity, movement restrictions)"
KD-121-R1,Antenatal Care,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-121-R1,Postnatal Care,Yes,MTWTF,No,Vaccine stock-out
KD-121-R1,IMCI,Yes,Specific days,Yes,
KD-121-R1,Malaria,Yes,Specific days,Yes,
KD-121-R1,Labour and Delivery,Yes,MTWTFSS,Yes,
KD-121-R1,Family Planning,Yes,MTWTF,Yes,
KD-121-R2,Immunization,Yes,Specific days,Yes,
KD-121-R2,Nutrition,Yes,Specific days,Yes,
KD-121-R2,Antenatal Care,Yes,Specific days,No,Cold chain equipment failure
KD-121-R2,Postnatal Care,Yes,On needs basis,No,Low community turnout / community resistance
KD-121-R2,IMCI,Yes,MTWTF,Yes,
KD-121-R2,Malaria,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-121-R2,Labour and Delivery,Yes,MTWTF,Yes,
KD-121-R2,Family Planning,Yes,MTWTFSS,Yes,
KD-121-R3,Immunization,Yes,MTWTFSS,Yes,
KD-121-R3,Nutrition,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-121-R3,Antenatal Care,Yes,MTWTFSS,No,"Staff unavailable (leave, redeployment, strike)"
KD-121-R3,Postnatal Care,Yes,Specific days,Yes,
KD-121-R3,IMCI,Yes,Specific days,Yes,
KD-121-R3,Malaria,Yes,Specific days,Yes,
KD-121-R3,Labour and Delivery,Yes,Specific days,Yes,
KD-121-R3,Family Planning,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-121-R4,Immunization,Yes,Specific days,Yes,
KD-121-R4,Nutrition,Yes,MTWTF,No,Weather or environmental conditions
KD-121-R4,Antenatal Care,Yes,MTWTF,No,Lack of transportation or logistics support
KD-121-R4,Postnatal Care,Yes,MTWTF,Yes,
KD-121-R4,IMCI,Yes,Specific days,Yes,
KD-121-R4,Malaria,Yes,Specific days,Yes,
KD-121-R4,Labour and Delivery,Yes,MTWTFSS,Yes,
KD-121-R4,Family Planning,Yes,Specific days,Yes,
KD-121-R5,Immunization,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-121-R5,Nutrition,Yes,MTWTFSS,No,Lack of transportation or logistics support
KD-121-R5,Antenatal Care,Yes,MTWTF,Yes,
KD-121-R5,Postnatal Care,Yes,Specific days,Yes,
KD-121-R5,IMCI,Yes,MTWTFSS,Yes,
KD-121-R5,Malaria,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-121-R5,Labour and Delivery,Yes,Specific days,No,Weather or environmental conditions
KD-121-R5,Family Planning,Yes,MTWTF,No,"Attending training, meeting, or other official assignment"
KD-121-R6,Immunization,Yes,MTWTF,Yes,
KD-121-R6,Nutrition,Yes,MTWTF,Yes,
KD-121-R6,Antenatal Care,Yes,Specific days,Yes,
KD-121-R6,Postnatal Care,Yes,MTWTF,Yes,
KD-121-R6,IMCI,Yes,Specific days,Yes,
KD-121-R6,Malaria,Yes,MTWTF,No,Lack of transportation or logistics support
KD-121-R6,Labour and Delivery,Yes,Specific days,Yes,
KD-121-R6,Family Planning,Yes,Specific days,Yes,
KD-122-R1,Immunization,Yes,Specific days,No,Weather or environmental conditions
KD-122-R1,Nutrition,Yes,MTWTF,Yes,
KD-122-R1,Antenatal Care,Yes,MTWTF,Yes,
KD-122-R1,Postnatal Care,Yes,Specific days,Yes,
KD-122-R1,IMCI,Yes,MTWTF,Yes,
KD-122-R1,Malaria,Yes,MTWTF,Yes,
KD-122-R1,Labour and Delivery,Yes,Specific days,Yes,
KD-122-R1,Family Planning,Yes,Specific days,Yes,
KD-122-R2,Immunization,Yes,Specific days,Yes,
KD-122-R2,Nutrition,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-122-R2,Antenatal Care,Yes,MTWTFSS,No,"Staff unavailable (leave, redeployment, strike)"
KD-122-R2,Postnatal Care,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-122-R2,IMCI,Yes,Specific days,Yes,
KD-122-R2,Malaria,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-122-R2,Labour and Delivery,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-122-R2,Family Planning,Yes,Specific days,Yes,
KD-122-R3,Immunization,Yes,MTWTF,Yes,
KD-122-R3,Nutrition,Yes,Specific days,Yes,
KD-122-R3,Antenatal Care,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-122-R3,Postnatal Care,Yes,MTWTF,Yes,
KD-122-R3,IMCI,Yes,Specific days,Yes,
KD-122-R3,Malaria,Yes,MTWTF,No,Lack of transportation or logistics support
KD-122-R3,Labour and Delivery,Yes,Specific days,Yes,
KD-122-R3,Family Planning,Yes,MTWTF,Yes,
KD-122-R4,Immunization,Yes,MTWTFSS,Yes,
KD-122-R4,Nutrition,Yes,MTWTF,Yes,
KD-122-R4,Antenatal Care,Yes,MTWTFSS,Yes,
KD-122-R4,Postnatal Care,Yes,MTWTFSS,Yes,
KD-122-R4,IMCI,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-122-R4,Malaria,Yes,MTWTF,No,"Security concerns (insecurity, movement restrictions)"
KD-122-R4,Labour and Delivery,Yes,MTWTF,Yes,
KD-122-R4,Family Planning,Yes,MTWTF,No,Other
KD-122-R5,Immunization,Yes,MTWTF,Yes,
KD-122-R5,Nutrition,Yes,Specific days,Yes,
KD-122-R5,Antenatal Care,Yes,Specific days,Yes,
KD-122-R5,Postnatal Care,Yes,MTWTF,No,Other
KD-122-R5,IMCI,Yes,MTWTF,Yes,
KD-122-R5,Malaria,Yes,Specific days,Yes,
KD-122-R5,Labour and Delivery,Yes,Specific days,Yes,
KD-122-R5,Family Planning,Yes,MTWTF,Yes,
KD-122-R6,Immunization,Yes,MTWTFSS,Yes,
KD-122-R6,Nutrition,Yes,MTWTF,Yes,
KD-122-R6,Antenatal Care,Yes,Specific days,Yes,
KD-122-R6,Postnatal Care,Yes,MTWTFSS,Yes,
KD-122-R6,IMCI,Yes,Specific days,Yes,
KD-122-R6,Malaria,Yes,MTWTFSS,Yes,
KD-122-R6,Labour and Delivery,Yes,MTWTF,Yes,
KD-122-R6,Family Planning,Yes,MTWTF,Yes,
KD-123-R1,Immunization,Yes,MTWTFSS,Yes,
KD-123-R1,Nutrition,No,,,
KD-123-R1,Antenatal Care,Yes,MTWTF,Yes,
KD-123-R1,Postnatal Care,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-123-R1,IMCI,Yes,Specific days,Yes,
KD-123-R1,Malaria,Yes,MTWTFSS,No,Lack of transportation or logistics support
KD-123-R1,Labour and Delivery,Yes,On needs basis,Yes,
KD-123-R1,Family Planning,Yes,MTWTFSS,Yes,
KD-123-R2,Immunization,Yes,MTWTF,Yes,
KD-123-R2,Nutrition,No,,,
KD-123-R2,Antenatal Care,Yes,MTWTFSS,Yes,
KD-123-R2,Postnatal Care,Yes,Specific days,Yes,
KD-123-R2,IMCI,Yes,MTWTF,Yes,
KD-123-R2,Malaria,Yes,On needs basis,Yes,
KD-123-R2,Labour and Delivery,Yes,Specific days,Yes,
KD-123-R2,Family Planning,Yes,MTWTF,Yes,
KD-123-R3,Immunization,Yes,Specific days,Yes,
KD-123-R3,Nutrition,No,,,
KD-123-R3,Antenatal Care,Yes,Specific days,Yes,
KD-123-R3,Postnatal Care,Yes,MTWTF,Yes,
KD-123-R3,IMCI,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-123-R3,Malaria,Yes,MTWTF,Yes,
KD-123-R3,Labour and Delivery,Yes,MTWTF,Yes,
KD-123-R3,Family Planning,Yes,MTWTF,Yes,
KD-123-R4,Immunization,Yes,MTWTFSS,Yes,
KD-123-R4,Nutrition,No,,,
KD-123-R4,Antenatal Care,Yes,MTWTF,Yes,
KD-123-R4,Postnatal Care,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-123-R4,IMCI,Yes,Specific days,Yes,
KD-123-R4,Malaria,Yes,Specific days,Yes,
KD-123-R4,Labour and Delivery,Yes,Specific days,Yes,
KD-123-R4,Family Planning,Yes,MTWTF,Yes,
KD-123-R5,Immunization,Yes,Specific days,Yes,
KD-123-R5,Nutrition,No,,,
KD-123-R5,Antenatal Care,Yes,MTWTF,Yes,
KD-123-R5,Postnatal Care,Yes,MTWTF,Yes,
KD-123-R5,IMCI,Yes,On needs basis,No,"Attending training, meeting, or other official assignment"
KD-123-R5,Malaria,Yes,Specific days,Yes,
KD-123-R5,Labour and Delivery,Yes,MTWTF,Yes,
KD-123-R5,Family Planning,Yes,On needs basis,Yes,
KD-123-R6,Immunization,Yes,MTWTF,Yes,
KD-123-R6,Nutrition,No,,,
KD-123-R6,Antenatal Care,Yes,Specific days,Yes,
KD-123-R6,Postnatal Care,Yes,Specific days,Yes,
KD-123-R6,IMCI,Yes,Specific days,Yes,
KD-123-R6,Malaria,Yes,Specific days,Yes,
KD-123-R6,Labour and Delivery,Yes,Specific days,Yes,
KD-123-R6,Family Planning,Yes,Specific days,Yes,
KD-124-R1,Immunization,Yes,Specific days,Yes,
KD-124-R1,Nutrition,Yes,Specific days,No,"Attending training, meeting, or other official assignment"
KD-124-R1,Antenatal Care,Yes,On needs basis,Yes,
KD-124-R1,Postnatal Care,No,,,
KD-124-R1,IMCI,Yes,Specific days,Yes,
KD-124-R1,Malaria,Yes,Specific days,Yes,
KD-124-R1,Labour and Delivery,No,,,
KD-124-R1,Family Planning,Yes,Specific days,Yes,
KD-124-R2,Immunization,Yes,MTWTFSS,Yes,
KD-124-R2,Nutrition,Yes,Specific days,Yes,
KD-124-R2,Antenatal Care,Yes,On needs basis,Yes,
KD-124-R2,Postnatal Care,No,,,
KD-124-R2,IMCI,Yes,Specific days,Yes,
KD-124-R2,Malaria,Yes,MTWTF,Yes,
KD-124-R2,Labour and Delivery,No,,,
KD-124-R2,Family Planning,Yes,Specific days,Yes,
KD-124-R3,Immunization,Yes,Specific days,Yes,
KD-124-R3,Nutrition,Yes,On needs basis,Yes,
KD-124-R3,Antenatal Care,Yes,Specific days,Yes,
KD-124-R3,Postnatal Care,No,,,
KD-124-R3,IMCI,Yes,Specific days,Yes,
KD-124-R3,Malaria,Yes,On needs basis,Yes,
KD-124-R3,Labour and Delivery,No,,,
KD-124-R3,Family Planning,Yes,Specific days,Yes,
KD-124-R4,Immunization,Yes,Specific days,No,"Facility closed (holiday, strike, renovation)"
KD-124-R4,Nutrition,Yes,Specific days,Yes,
KD-124-R4,Antenatal Care,Yes,Specific days,No,Vaccine stock-out
KD-124-R4,Postnatal Care,No,,,
KD-124-R4,IMCI,Yes,On needs basis,Yes,
KD-124-R4,Malaria,Yes,On needs basis,Yes,
KD-124-R4,Labour and Delivery,No,,,
KD-124-R4,Family Planning,Yes,MTWTF,No,Low community turnout / community resistance
KD-124-R5,Immunization,Yes,Specific days,Yes,
KD-124-R5,Nutrition,Yes,Specific days,Yes,
KD-124-R5,Antenatal Care,Yes,MTWTFSS,Yes,
KD-124-R5,Postnatal Care,No,,,
KD-124-R5,IMCI,Yes,Specific days,Yes,
KD-124-R5,Malaria,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-124-R5,Labour and Delivery,No,,,
KD-124-R5,Family Planning,Yes,MTWTF,Yes,
KD-124-R6,Immunization,Yes,Specific days,Yes,
KD-124-R6,Nutrition,Yes,Specific days,Yes,
KD-124-R6,Antenatal Care,Yes,Specific days,Yes,
KD-124-R6,Postnatal Care,No,,,
KD-124-R6,IMCI,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-124-R6,Malaria,Yes,Specific days,Yes,
KD-124-R6,Labour and Delivery,No,,,
KD-124-R6,Family Planning,Yes,MTWTF,No,"Attending training, meeting, or other official assignment"
KD-125-R1,Immunization,No,,,
KD-125-R1,Nutrition,Yes,MTWTF,Yes,
KD-125-R1,Antenatal Care,No,,,
KD-125-R1,Postnatal Care,Yes,On needs basis,No,"Staff unavailable (leave, redeployment, strike)"
KD-125-R1,IMCI,Yes,On needs basis,Yes,
KD-125-R1,Malaria,Yes,MTWTF,Yes,
KD-125-R1,Labour and Delivery,Yes,MTWTFSS,Yes,
KD-125-R1,Family Planning,No,,,
KD-125-R2,Immunization,No,,,
KD-125-R2,Nutrition,Yes,On needs basis,No,Other
KD-125-R2,Antenatal Care,No,,,
KD-125-R2,Postnatal Care,Yes,Specific days,Yes,
KD-125-R2,IMCI,Yes,MTWTF,No,Low community turnout / community resistance
KD-125-R2,Malaria,Yes,Specific days,Yes,
KD-125-R2,Labour and Delivery,Yes,MTWTF,No,"Security concerns (insecurity, movement restrictions)"
KD-125-R2,Family Planning,No,,,
KD-125-R3,Immunization,No,,,
KD-125-R3,Nutrition,Yes,MTWTF,Yes,
KD-125-R3,Antenatal Care,No,,,
KD-125-R3,Postnatal Care,Yes,Specific days,Yes,
KD-125-R3,IMCI,Yes,On needs basis,Yes,
KD-125-R3,Malaria,Yes,MTWTF,No,Low community turnout / community resistance
KD-125-R3,Labour and Delivery,Yes,Specific days,Yes,
KD-125-R3,Family Planning,No,,,
KD-125-R4,Immunization,No,,,
KD-125-R4,Nutrition,Yes,Specific days,Yes,
KD-125-R4,Antenatal Care,No,,,
KD-125-R4,Postnatal Care,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-125-R4,IMCI,Yes,Specific days,Yes,
KD-125-R4,Malaria,Yes,Specific days,No,Weather or environmental conditions
KD-125-R4,Labour and Delivery,Yes,Specific days,No,Lack of transportation or logistics support
KD-125-R4,Family Planning,No,,,
KD-125-R5,Immunization,No,,,
KD-125-R5,Nutrition,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-125-R5,Antenatal Care,No,,,
KD-125-R5,Postnatal Care,Yes,Specific days,Yes,
KD-125-R5,IMCI,Yes,MTWTFSS,Yes,
KD-125-R5,Malaria,Yes,MTWTFSS,Yes,
KD-125-R5,Labour and Delivery,Yes,Specific days,Yes,
KD-125-R5,Family Planning,No,,,
KD-125-R6,Immunization,No,,,
KD-125-R6,Nutrition,Yes,On needs basis,Yes,
KD-125-R6,Antenatal Care,No,,,
KD-125-R6,Postnatal Care,Yes,MTWTF,Yes,
KD-125-R6,IMCI,Yes,Specific days,Yes,
KD-125-R6,Malaria,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-125-R6,Labour and Delivery,Yes,Specific days,No,"Staff unavailable (leave, redeployment, strike)"
KD-125-R6,Family Planning,No,,,
KD-126-R1,Immunization,Yes,Specific days,Yes,
KD-126-R1,Nutrition,Yes,On needs basis,Yes,
KD-126-R1,Antenatal Care,Yes,Specific days,Yes,
KD-126-R1,Postnatal Care,No,,,
KD-126-R1,IMCI,No,,,
KD-126-R1,Malaria,Yes,MTWTF,Yes,
KD-126-R1,Labour and Delivery,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-126-R1,Family Planning,Yes,Specific days,Yes,
KD-126-R2,Immunization,Yes,MTWTF,No,"Attending training, meeting, or other official assignment"
KD-126-R2,Nutrition,Yes,On needs basis,Yes,
KD-126-R2,Antenatal Care,Yes,On needs basis,Yes,
KD-126-R2,Postnatal Care,No,,,
KD-126-R2,IMCI,No,,,
KD-126-R2,Malaria,Yes,Specific days,Yes,
KD-126-R2,Labour and Delivery,Yes,On needs basis,Yes,
KD-126-R2,Family Planning,Yes,Specific days,No,Weather or environmental conditions
KD-126-R3,Immunization,Yes,MTWTF,Yes,
KD-126-R3,Nutrition,Yes,MTWTF,Yes,
KD-126-R3,Antenatal Care,Yes,MTWTF,Yes,
KD-126-R3,Postnatal Care,No,,,
KD-126-R3,IMCI,No,,,
KD-126-R3,Malaria,Yes,MTWTF,Yes,
KD-126-R3,Labour and Delivery,Yes,Specific days,Yes,
KD-126-R3,Family Planning,Yes,Specific days,Yes,
KD-126-R4,Immunization,Yes,On needs basis,No,"Attending training, meeting, or other official assignment"
KD-126-R4,Nutrition,Yes,On needs basis,Yes,
KD-126-R4,Antenatal Care,Yes,Specific days,Yes,
KD-126-R4,Postnatal Care,No,,,
KD-126-R4,IMCI,No,,,
KD-126-R4,Malaria,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-126-R4,Labour and Delivery,Yes,MTWTF,Yes,
KD-126-R4,Family Planning,Yes,On needs basis,No,"Staff unavailable (leave, redeployment, strike)"
KD-126-R5,Immunization,Yes,Specific days,No,Vaccine stock-out
KD-126-R5,Nutrition,Yes,On needs basis,Yes,
KD-126-R5,Antenatal Care,Yes,MTWTF,No,"Facility closed (holiday, strike, renovation)"
KD-126-R5,Postnatal Care,No,,,
KD-126-R5,IMCI,No,,,
KD-126-R5,Malaria,Yes,Specific days,Yes,
KD-126-R5,Labour and Delivery,Yes,MTWTF,Yes,
KD-126-R5,Family Planning,Yes,MTWTF,Yes,
KD-126-R6,Immunization,Yes,MTWTF,Yes,
KD-126-R6,Nutrition,Yes,MTWTF,Yes,
KD-126-R6,Antenatal Care,Yes,Specific days,Yes,
KD-126-R6,Postnatal Care,No,,,
KD-126-R6,IMCI,No,,,
KD-126-R6,Malaria,Yes,MTWTF,No,"Staff unavailable (leave, redeployment, strike)"
KD-126-R6,Labour and Delivery,Yes,On needs basis,Yes,
KD-126-R6,Family Planning,Yes,Specific days,Yes,
KD-127-R1,Immunization,Yes,On needs basis,Yes,
KD-127-R1,Nutrition,No,,,
KD-127-R1,Antenatal Care,Yes,Specific days,Yes,
